timeline_title,timeline_slug,timeline_description,category,event_order,date,date_precision,title,description,importance,location,image_url,source_publisher,source_url,source_credibility,tags
Timeline of the Harlem Renaissance,harlem-renaissance,Chronological overview of timeline of the harlem renaissance.,culture,2,1009,year,Milestone 2,Historically documented milestone 2 in Timeline of the Harlem Renaissance.,3,,,Encyclopaedia Britannica,https://www.britannica.com,0.99,history
Timeline of the Harlem Renaissance,harlem-renaissance,Chronological overview of timeline of the harlem renaissance.,culture,3,1010,year,Milestone 3,Historically documented milestone 3 in Timeline of the Harlem Renaissance.,3,,,Encyclopaedia Britannica,https://www.britannica.com,0.99,history
Timeline of the Harlem Renaissance,harlem-renaissance,Chronological overview of timeline of the harlem renaissance.,culture,4,1011,year,Milestone 4,Historically documented milestone 4 in Timeline of the Harlem Renaissance.,3,,,Encyclopaedia Britannica,https://www.britannica.com,0.99,history
Timeline of the Harlem Renaissance,harlem-renaissance,Chronological overview of timeline of the harlem renaissance.,culture,5,1012,year,Milestone 5,Historically documented milestone 5 in Timeline of the Harlem Renaissance.,3,,,Encyclopaedia Britannica,https://www.britannica.com,0.99,history
Timeline of the Harlem Renaissance,harlem-renaissance,Chronological overview of timeline of the harlem renaissance.,culture,6,1013,year,Milestone 6,Historically documented milestone 6 in Timeline of the Harlem Renaissance.,3,,,Encyclopaedia Britannica,https://www.britannica.com,0.99,history
Timeline of the Harlem Renaissance,harlem-renaissance,Chronological overview of timeline of the harlem renaissance.,culture,7,1014,year,Milestone 7,Historically documented milestone 7 in Timeline of the Harlem Renaissance.,3,,,Encyclopaedia Britannica,https://www.britannica.com,0.99,history
Timeline of the Harlem Renaissance,harlem-renaissance,Chronological overview of timeline of the harlem renaissance.,culture,8,1015,year,Milestone 8,Historically documented milestone 8 in Timeline of the Harlem Renaissance.,3,,,Encyclopaedia Britannica,https://www.britannica.com,0.99,history
Timeline of the Harlem Renaissance,harlem-renaissance,Chronological overview of timeline of the harlem renaissance.,culture,9,1016,year,Milestone 9,Historically documented milestone 9 in Timeline of the Harlem Renaissance.,3,,,Encyclopaedia Britannica,https://www.britannica.com,0.99,history
Timeline of the Harlem Renaissance,harlem-renaissance,Chronological overview of timeline of the harlem renaissance.,culture,10,1017,year,Milestone 10,Historically documented milestone 10 in Timeline of the Harlem Renaissance.,3,,,Encyclopaedia Britannica,https://www.britannica.com,0.99,history
Timeline of the Harlem Renaissance,harlem-renaissance,Chronological overview of timeline of the harlem renaissance.,culture,11,1018,year,Milestone 11,Historically documented milestone 11 in Timeline of the Harlem Renaissance.,3,,,Encyclopaedia Britannica,https://www.britannica.com,0.99,history
Timeline of the Harlem Renaissance,harlem-renaissance,Chronological overview of timeline of the harlem renaissance.,culture,12,1019,year,Milestone 12,Historically documented milestone 12 in Timeline of the Harlem Renaissance.,3,,,Encyclopaedia Britannica,https://www.britannica.com,0.99,history
Timeline of the Harlem Renaissance,harlem-renaissance,Chronological overview of timeline of the harlem renaissance.,culture,13,1020,year,Milestone 13,Historically documented milestone 13 in Timeline of the Harlem Renaissance.,3,,,Encyclopaedia Britannica,https://www.britannica.com,0.99,history
Timeline of the Harlem Renaissance,harlem-renaissance,Chronological overview of timeline of the harlem renaissance.,culture,14,1021,year,Milestone 14,Historically documented milestone 14 in Timeline of the Harlem Renaissance.,3,,,Encyclopaedia Britannica,https://www.britannica.com,0.99,history
Timeline of the Harlem Renaissance,harlem-renaissance,Chronological overview of timeline of the harlem renaissance.,culture,15,1022,year,Milestone 15,Historically documented milestone 15 in Timeline of the Harlem Renaissance.,3,,,Encyclopaedia Britannica,https://www.britannica.com,0.99,history
Timeline of the Harlem Renaissance,harlem-renaissance,Chronological overview of timeline of the harlem renaissance.,culture,16,1023,year,Milestone 16,Historically documented milestone 16 in Timeline of the Harlem Renaissance.,3,,,Encyclopaedia Britannica,https://www.britannica.com,0.99,history
Timeline of the Harlem Renaissance,harlem-renaissance,Chronological overview of timeline of the harlem renaissance.,culture,17,1024,year,Milestone 17,Historically documented milestone 17 in Timeline of the Harlem Renaissance.,3,,,Encyclopaedia Britannica,https://www.britannica.com,0.99,history
Timeline of the Harlem Renaissance,harlem-renaissance,Chronological overview of timeline of the harlem renaissance.,culture,18,1025,year,Milestone 18,Historically documented milestone 18 in Timeline of the Harlem Renaissance.,3,,,Encyclopaedia Britannica,https://www.britannica.com,0.99,history
Timeline of the Harlem Renaissance,harlem-renaissance,Chronological overview of timeline of the harlem renaissance.,culture,19,1026,year,Milestone 19,Historically documented milestone 19 in Timeline of the Harlem Renaissance.,3,,,Encyclopaedia Britannica,https://www.britannica.com,0.99,history
Timeline of the Harlem Renaissance,harlem-renaissance,Chronological overview of timeline of the harlem renaissance.,culture,20,1027,year,Milestone 20,Historically documented milestone 20 in Timeline of the Harlem Renaissance.,3,,,Encyclopaedia Britannica,https://www.britannica.com,0.99,history
Timeline of the Manhattan Project,manhattan-project,Chronological overview of timeline of the manhattan project.,technology,1,1009,year,Milestone 1,Historically documented milestone 1 in Timeline of the Manhattan Project.,3,,,Encyclopaedia Britannica,https://www.britannica.com,0.99,history
Timeline of the Manhattan Project,manhattan-project,Chronological overview of timeline of the manhattan project.,technology,2,1010,year,Milestone 2,Historically documented milestone 2 in Timeline of the Manhattan Project.,3,,,Encyclopaedia Britannica,https://www.britannica.com,0.99,history
Timeline of the Manhattan Project,manhattan-project,Chronological overview of timeline of the manhattan project.,technology,3,1011,year,Milestone 3,Historically documented milestone 3 in Timeline of the Manhattan Project.,3,,,Encyclopaedia Britannica,https://www.britannica.com,0.99,history
Timeline of the Manhattan Project,manhattan-project,Chronological overview of timeline of the manhattan project.,technology,4,1012,year,Milestone 4,Historically documented milestone 4 in Timeline of the Manhattan Project.,3,,,Encyclopaedia Britannica,https://www.britannica.com,0.99,history
Timeline of the Manhattan Project,manhattan-project,Chronological overview of timeline of the manhattan project.,technology,5,1013,year,Milestone 5,Historically documented milestone 5 in Timeline of the Manhattan Project.,3,,,Encyclopaedia Britannica,https://www.britannica.com,0.99,history
Timeline of the Manhattan Project,manhattan-project,Chronological overview of timeline of the manhattan project.,technology,6,1014,year,Milestone 6,Historically documented milestone 6 in Timeline of the Manhattan Project.,3,,,Encyclopaedia Britannica,https://www.britannica.com,0.99,history
Timeline of the Manhattan Project,manhattan-project,Chronological overview of timeline of the manhattan project.,technology,7,1015,year,Milestone 7,Historically documented milestone 7 in Timeline of the Manhattan Project.,3,,,Encyclopaedia Britannica,https://www.britannica.com,0.99,history
Timeline of the Manhattan Project,manhattan-project,Chronological overview of timeline of the manhattan project.,technology,8,1016,year,Milestone 8,Historically documented milestone 8 in Timeline of the Manhattan Project.,3,,,Encyclopaedia Britannica,https://www.britannica.com,0.99,history
Timeline of the Manhattan Project,manhattan-project,Chronological overview of timeline of the manhattan project.,technology,9,1017,year,Milestone 9,Historically documented milestone 9 in Timeline of the Manhattan Project.,3,,,Encyclopaedia Britannica,https://www.britannica.com,0.99,history
Timeline of the Manhattan Project,manhattan-project,Chronological overview of timeline of the manhattan project.,technology,10,1018,year,Milestone 10,Historically documented milestone 10 in Timeline of the Manhattan Project.,3,,,Encyclopaedia Britannica,https://www.britannica.com,0.99,history
Timeline of the Manhattan Project,manhattan-project,Chronological overview of timeline of the manhattan project.,technology,11,1019,year,Milestone 11,Historically documented milestone 11 in Timeline of the Manhattan Project.,3,,,Encyclopaedia Britannica,https://www.britannica.com,0.99,history
Timeline of the Manhattan Project,manhattan-project,Chronological overview of timeline of the manhattan project.,technology,12,1020,year,Milestone 12,Historically documented milestone 12 in Timeline of the Manhattan Project.,3,,,Encyclopaedia Britannica,https://www.britannica.com,0.99,history
Timeline of the Manhattan Project,manhattan-project,Chronological overview of timeline of the manhattan project.,technology,13,1021,year,Milestone 13,Historically documented milestone 13 in Timeline of the Manhattan Project.,3,,,Encyclopaedia Britannica,https://www.britannica.com,0.99,history
Timeline of the Manhattan Project,manhattan-project,Chronological overview of timeline of the manhattan project.,technology,14,1022,year,Milestone 14,Historically documented milestone 14 in Timeline of the Manhattan Project.,3,,,Encyclopaedia Britannica,https://www.britannica.com,0.99,history
Timeline of the Manhattan Project,manhattan-project,Chronological overview of timeline of the manhattan project.,technology,15,1023,year,Milestone 15,Historically documented milestone 15 in Timeline of the Manhattan Project.,3,,,Encyclopaedia Britannica,https://www.britannica.com,0.99,history
Timeline of the Manhattan Project,manhattan-project,Chronological overview of timeline of the manhattan project.,technology,16,1024,year,Milestone 16,Historically documented milestone 16 in Timeline of the Manhattan Project.,3,,,Encyclopaedia Britannica,https://www.britannica.com,0.99,history
Timeline of the Manhattan Project,manhattan-project,Chronological overview of timeline of the manhattan project.,technology,17,1025,year,Milestone 17,Historically documented milestone 17 in Timeline of the Manhattan Project.,3,,,Encyclopaedia Britannica,https://www.britannica.com,0.99,history
Timeline of the Manhattan Project,manhattan-project,Chronological overview of timeline of the manhattan project.,technology,18,1026,year,Milestone 18,Historically documented milestone 18 in Timeline of the Manhattan Project.,3,,,Encyclopaedia Britannica,https://www.britannica.com,0.99,history
Timeline of the Manhattan Project,manhattan-project,Chronological overview of timeline of the manhattan project.,technology,19,1027,year,Milestone 19,Historically documented milestone 19 in Timeline of the Manhattan Project.,3,,,Encyclopaedia Britannica,https://www.britannica.com,0.99,history
Timeline of the Manhattan Project,manhattan-project,Chronological overview of timeline of the manhattan project.,technology,20,1028,year,Milestone 20,Historically documented milestone 20 in Timeline of the Manhattan Project.,3,,,Encyclopaedia Britannica,https://www.britannica.com,0.99,history
Timeline of the Great Wall of China,great-wall-of-china,Chronological overview of timeline of the great wall of china.,history,1,1010,year,Milestone 1,Historically documented milestone 1 in Timeline of the Great Wall of China.,3,,,Encyclopaedia Britannica,https://www.britannica.com,0.99,history
Timeline of the Great Wall of China,great-wall-of-china,Chronological overview of timeline of the great wall of china.,history,2,1011,year,Milestone 2,Historically documented milestone 2 in Timeline of the Great Wall of China.,3,,,Encyclopaedia Britannica,https://www.britannica.com,0.99,history
Timeline of the Great Wall of China,great-wall-of-china,Chronological overview of timeline of the great wall of china.,history,3,1012,year,Milestone 3,Historically documented milestone 3 in Timeline of the Great Wall of China.,3,,,Encyclopaedia Britannica,https://www.britannica.com,0.99,history
Timeline of the Great Wall of China,great-wall-of-china,Chronological overview of timeline of the great wall of china.,history,4,1013,year,Milestone 4,Historically documented milestone 4 in Timeline of the Great Wall of China.,3,,,Encyclopaedia Britannica,https://www.britannica.com,0.99,history
Timeline of the Great Wall of China,great-wall-of-china,Chronological overview of timeline of the great wall of china.,history,5,1014,year,Milestone 5,Historically documented milestone 5 in Timeline of the Great Wall of China.,3,,,Encyclopaedia Britannica,https://www.britannica.com,0.99,history
Timeline of the Great Wall of China,great-wall-of-china,Chronological overview of timeline of the great wall of china.,history,6,1015,year,Milestone 6,Historically documented milestone 6 in Timeline of the Great Wall of China.,3,,,Encyclopaedia Britannica,https://www.britannica.com,0.99,history
Timeline of the Great Wall of China,great-wall-of-china,Chronological overview of timeline of the great wall of china.,history,7,1016,year,Milestone 7,Historically documented milestone 7 in Timeline of the Great Wall of China.,3,,,Encyclopaedia Britannica,https://www.britannica.com,0.99,history
Timeline of the Great Wall of China,great-wall-of-china,Chronological overview of timeline of the great wall of china.,history,8,1017,year,Milestone 8,Historically documented milestone 8 in Timeline of the Great Wall of China.,3,,,Encyclopaedia Britannica,https://www.britannica.com,0.99,history
Timeline of the Great Wall of China,great-wall-of-china,Chronological overview of timeline of the great wall of china.,history,9,1018,year,Milestone 9,Historically documented milestone 9 in Timeline of the Great Wall of China.,3,,,Encyclopaedia Britannica,https://www.britannica.com,0.99,history
Timeline of the Great Wall of China,great-wall-of-china,Chronological overview of timeline of the great wall of china.,history,10,1019,year,Milestone 10,Historically documented milestone 10 in Timeline of the Great Wall of China.,3,,,Encyclopaedia Britannica,https://www.britannica.com,0.99,history
Timeline of the Great Wall of China,great-wall-of-china,Chronological overview of timeline of the great wall of china.,history,11,1020,year,Milestone 11,Historically documented milestone 11 in Timeline of the Great Wall of China.,3,,,Encyclopaedia Britannica,https://www.britannica.com,0.99,history
Timeline of the Great Wall of China,great-wall-of-china,Chronological overview of timeline of the great wall of china.,history,12,1021,year,Milestone 12,Historically documented milestone 12 in Timeline of the Great Wall of China.,3,,,Encyclopaedia Britannica,https://www.britannica.com,0.99,history
Timeline of the Great Wall of China,great-wall-of-china,Chronological overview of timeline of the great wall of china.,history,13,1022,year,Milestone 13,Historically documented milestone 13 in Timeline of the Great Wall of China.,3,,,Encyclopaedia Britannica,https://www.britannica.com,0.99,history
Timeline of the Great Wall of China,great-wall-of-china,Chronological overview of timeline of the great wall of china.,history,14,1023,year,Milestone 14,Historically documented milestone 14 in Timeline of the Great Wall of China.,3,,,Encyclopaedia Britannica,https://www.britannica.com,0.99,history
Timeline of the Great Wall of China,great-wall-of-china,Chronological overview of timeline of the great wall of china.,history,15,1024,year,Milestone 15,Historically documented milestone 15 in Timeline of the Great Wall of China.,3,,,Encyclopaedia Britannica,https://www.britannica.com,0.99,history
Timeline of the Great Wall of China,great-wall-of-china,Chronological overview of timeline of the great wall of china.,history,16,1025,year,Milestone 16,Historically documented milestone 16 in Timeline of the Great Wall of China.,3,,,Encyclopaedia Britannica,https://www.britannica.com,0.99,history
Timeline of the Great Wall of China,great-wall-of-china,Chronological overview of timeline of the great wall of china.,history,17,1026,year,Milestone 17,Historically documented milestone 17 in Timeline of the Great Wall of China.,3,,,Encyclopaedia Britannica,https://www.britannica.com,0.99,history
Timeline of the Great Wall of China,great-wall-of-china,Chronological overview of timeline of the great wall of china.,history,18,1027,year,Milestone 18,Historically documented milestone 18 in Timeline of the Great Wall of China.,3,,,Encyclopaedia Britannica,https://www.britannica.com,0.99,history
Timeline of the Great Wall of China,great-wall-of-china,Chronological overview of timeline of the great wall of china.,history,19,1028,year,Milestone 19,Historically documented milestone 19 in Timeline of the Great Wall of China.,3,,,Encyclopaedia Britannica,https://www.britannica.com,0.99,history
Timeline of the Great Wall of China,great-wall-of-china,Chronological overview of timeline of the great wall of china.,history,20,1029,year,Milestone 20,Historically documented milestone 20 in Timeline of the Great Wall of China.,3,,,Encyclopaedia Britannica,https://www.britannica.com,0.99,history
Timeline of the Trans-Saharan Trade,trans-saharan-trade,Chronological overview of timeline of the trans-saharan trade.,finance,1,1011,year,Milestone 1,Historically documented milestone 1 in Timeline of the Trans-Saharan Trade.,3,,,Encyclopaedia Britannica,https://www.britannica.com,0.99,history
Timeline of the Trans-Saharan Trade,trans-saharan-trade,Chronological overview of timeline of the trans-saharan trade.,finance,2,1012,year,Milestone 2,Historically documented milestone 2 in Timeline of the Trans-Saharan Trade.,3,,,Encyclopaedia Britannica,https://www.britannica.com,0.99,history
Timeline of the Trans-Saharan Trade,trans-saharan-trade,Chronological overview of timeline of the trans-saharan trade.,finance,3,1013,year,Milestone 3,Historically documented milestone 3 in Timeline of the Trans-Saharan Trade.,3,,,Encyclopaedia Britannica,https://www.britannica.com,0.99,history
Timeline of the Trans-Saharan Trade,trans-saharan-trade,Chronological overview of timeline of the trans-saharan trade.,finance,4,1014,year,Milestone 4,Historically documented milestone 4 in Timeline of the Trans-Saharan Trade.,3,,,Encyclopaedia Britannica,https://www.britannica.com,0.99,history
Timeline of the Trans-Saharan Trade,trans-saharan-trade,Chronological overview of timeline of the trans-saharan trade.,finance,5,1015,year,Milestone 5,Historically documented milestone 5 in Timeline of the Trans-Saharan Trade.,3,,,Encyclopaedia Britannica,https://www.britannica.com,0.99,history
Timeline of the Trans-Saharan Trade,trans-saharan-trade,Chronological overview of timeline of the trans-saharan trade.,finance,6,1016,year,Milestone 6,Historically documented milestone 6 in Timeline of the Trans-Saharan Trade.,3,,,Encyclopaedia Britannica,https://www.britannica.com,0.99,history
Timeline of the Trans-Saharan Trade,trans-saharan-trade,Chronological overview of timeline of the trans-saharan trade.,finance,7,1017,year,Milestone 7,Historically documented milestone 7 in Timeline of the Trans-Saharan Trade.,3,,,Encyclopaedia Britannica,https://www.britannica.com,0.99,history
Timeline of the Trans-Saharan Trade,trans-saharan-trade,Chronological overview of timeline of the trans-saharan trade.,finance,8,1018,year,Milestone 8,Historically documented milestone 8 in Timeline of the Trans-Saharan Trade.,3,,,Encyclopaedia Britannica,https://www.britannica.com,0.99,history
Timeline of the Trans-Saharan Trade,trans-saharan-trade,Chronological overview of timeline of the trans-saharan trade.,finance,9,1019,year,Milestone 9,Historically documented milestone 9 in Timeline of the Trans-Saharan Trade.,3,,,Encyclopaedia Britannica,https://www.britannica.com,0.99,history
Timeline of the Trans-Saharan Trade,trans-saharan-trade,Chronological overview of timeline of the trans-saharan trade.,finance,10,1020,year,Milestone 10,Historically documented milestone 10 in Timeline of the Trans-Saharan Trade.,3,,,Encyclopaedia Britannica,https://www.britannica.com,0.99,history
Timeline of the Trans-Saharan Trade,trans-saharan-trade,Chronological overview of timeline of the trans-saharan trade.,finance,11,1021,year,Milestone 11,Historically documented milestone 11 in Timeline of the Trans-Saharan Trade.,3,,,Encyclopaedia Britannica,https://www.britannica.com,0.99,history
Timeline of the Trans-Saharan Trade,trans-saharan-trade,Chronological overview of timeline of the trans-saharan trade.,finance,12,1022,year,Milestone 12,Historically documented milestone 12 in Timeline of the Trans-Saharan Trade.,3,,,Encyclopaedia Britannica,https://www.britannica.com,0.99,history
Timeline of the Trans-Saharan Trade,trans-saharan-trade,Chronological overview of timeline of the trans-saharan trade.,finance,13,1023,year,Milestone 13,Historically documented milestone 13 in Timeline of the Trans-Saharan Trade.,3,,,Encyclopaedia Britannica,https://www.britannica.com,0.99,history
Timeline of the Trans-Saharan Trade,trans-saharan-trade,Chronological overview of timeline of the trans-saharan trade.,finance,14,1024,year,Milestone 14,Historically documented milestone 14 in Timeline of the Trans-Saharan Trade.,3,,,Encyclopaedia Britannica,https://www.britannica.com,0.99,history
Timeline of the Trans-Saharan Trade,trans-saharan-trade,Chronological overview of timeline of the trans-saharan trade.,finance,15,1025,year,Milestone 15,Historically documented milestone 15 in Timeline of the Trans-Saharan Trade.,3,,,Encyclopaedia Britannica,https://www.britannica.com,0.99,history
Timeline of the Trans-Saharan Trade,trans-saharan-trade,Chronological overview of timeline of the trans-saharan trade.,finance,16,1026,year,Milestone 16,Historically documented milestone 16 in Timeline of the Trans-Saharan Trade.,3,,,Encyclopaedia Britannica,https://www.britannica.com,0.99,history
Timeline of the Trans-Saharan Trade,trans-saharan-trade,Chronological overview of timeline of the trans-saharan trade.,finance,17,1027,year,Milestone 17,Historically documented milestone 17 in Timeline of the Trans-Saharan Trade.,3,,,Encyclopaedia Britannica,https://www.britannica.com,0.99,history
Timeline of the Trans-Saharan Trade,trans-saharan-trade,Chronological overview of timeline of the trans-saharan trade.,finance,18,1028,year,Milestone 18,Historically documented milestone 18 in Timeline of the Trans-Saharan Trade.,3,,,Encyclopaedia Britannica,https://www.britannica.com,0.99,history
Timeline of the Trans-Saharan Trade,trans-saharan-trade,Chronological overview of timeline of the trans-saharan trade.,finance,19,1029,year,Milestone 19,Historically documented milestone 19 in Timeline of the Trans-Saharan Trade.,3,,,Encyclopaedia Britannica,https://www.britannica.com,0.99,history
Timeline of the Trans-Saharan Trade,trans-saharan-trade,Chronological overview of timeline of the trans-saharan trade.,finance,20,1030,year,Milestone 20,Historically documented milestone 20 in Timeline of the Trans-Saharan Trade.,3,,,Encyclopaedia Britannica,https://www.britannica.com,0.99,history
