timeline_title,timeline_slug,timeline_description,category,event_order,date,date_precision,title,description,importance,location,image_url,source_publisher,source_url,source_credibility,tags
Timeline of Antibiotics,antibiotics,major milestones in antibiotic discovery and use,science,10,1955,year,Tetracycline expands treatment,Tetracycline expands treatment marks a notable milestone in major milestones in antibiotic discovery and use.,4,United States,,Britannica,https://www.britannica.com/science/antibiotic,0.95,medicine;drug
Timeline of Antibiotics,antibiotics,major milestones in antibiotic discovery and use,science,11,1961,year,Methicillin introduced,Methicillin introduced marks a notable milestone in major milestones in antibiotic discovery and use.,3,United Kingdom,,Britannica,https://www.britannica.com/science/antibiotic,0.95,medicine;drug
Timeline of Antibiotics,antibiotics,major milestones in antibiotic discovery and use,science,12,1967,year,MRSA identified,MRSA identified marks a notable milestone in major milestones in antibiotic discovery and use.,3,London,,Britannica,https://www.britannica.com/science/antibiotic,0.95,disease;resistance
Timeline of Antibiotics,antibiotics,major milestones in antibiotic discovery and use,science,13,1972,year,Amoxicillin launched,Amoxicillin launched marks a notable milestone in major milestones in antibiotic discovery and use.,3,United Kingdom,,Britannica,https://www.britannica.com/science/antibiotic,0.95,medicine;drug
Timeline of Antibiotics,antibiotics,major milestones in antibiotic discovery and use,science,14,1980,year,Resistance monitoring expands,Resistance monitoring expands marks a notable milestone in major milestones in antibiotic discovery and use.,3,Global,,Britannica,https://www.britannica.com/science/antibiotic,0.95,science;health
Timeline of Antibiotics,antibiotics,major milestones in antibiotic discovery and use,science,15,1987,year,First oxazolidinone research begins,First oxazolidinone research begins marks a notable milestone in major milestones in antibiotic discovery and use.,3,United States,,Britannica,https://www.britannica.com/science/antibiotic,0.95,medicine;research
Timeline of Antibiotics,antibiotics,major milestones in antibiotic discovery and use,science,16,2000,year,Linezolid approved,Linezolid approved marks a notable milestone in major milestones in antibiotic discovery and use.,3,United States,,Britannica,https://www.britannica.com/science/antibiotic,0.95,medicine;drug
Timeline of Antibiotics,antibiotics,major milestones in antibiotic discovery and use,science,17,2013,year,WHO warns on resistance,WHO warns on resistance marks a notable milestone in major milestones in antibiotic discovery and use.,3,Global,,Britannica,https://www.britannica.com/science/antibiotic,0.95,health;policy
Timeline of Antibiotics,antibiotics,major milestones in antibiotic discovery and use,science,18,2015,year,Teixobactin reported,Teixobactin reported marks a notable milestone in major milestones in antibiotic discovery and use.,3,United States,,Britannica,https://www.britannica.com/science/antibiotic,0.95,research;medicine
Timeline of Antibiotics,antibiotics,major milestones in antibiotic discovery and use,science,19,2020,year,Pandemic raises stewardship concerns,Pandemic raises stewardship concerns marks a notable milestone in major milestones in antibiotic discovery and use.,3,Global,,Britannica,https://www.britannica.com/science/antibiotic,0.95,pandemic;health
Timeline of Antibiotics,antibiotics,major milestones in antibiotic discovery and use,science,20,2023,year,New antibiotic incentive laws debated,New antibiotic incentive laws debated marks a notable milestone in major milestones in antibiotic discovery and use.,4,Global,,Britannica,https://www.britannica.com/science/antibiotic,0.95,policy;medicine
Timeline of the History of Museums,history-of-museums,major milestones in museum development,culture,1,3rd century BCE,approximate,Mouseion established,Mouseion established marks a notable milestone in major milestones in museum development.,4,Alexandria,,Britannica,https://www.britannica.com/topic/museum-cultural-institution,0.95,museum;antiquity
Timeline of the History of Museums,history-of-museums,major milestones in museum development,culture,2,1471,year,Capitoline collections donated,Capitoline collections donated marks a notable milestone in major milestones in museum development.,3,Rome,,Britannica,https://www.britannica.com/topic/museum-cultural-institution,0.95,museum;renaissance
Timeline of the History of Museums,history-of-museums,major milestones in museum development,culture,3,1683,year,Ashmolean opens,Ashmolean opens marks a notable milestone in major milestones in museum development.,3,Oxford,,Britannica,https://www.britannica.com/topic/museum-cultural-institution,0.95,museum;britain
Timeline of the History of Museums,history-of-museums,major milestones in museum development,culture,4,1753,year,British Museum founded,British Museum founded marks a notable milestone in major milestones in museum development.,3,London,,Britannica,https://www.britannica.com/topic/museum-cultural-institution,0.95,museum;britain
Timeline of the History of Museums,history-of-museums,major milestones in museum development,culture,5,1793,year,Louvre opens publicly,Louvre opens publicly marks a notable milestone in major milestones in museum development.,3,Paris,,Britannica,https://www.britannica.com/topic/museum-cultural-institution,0.95,museum;france
Timeline of the History of Museums,history-of-museums,major milestones in museum development,culture,6,1819,year,Prado opens,Prado opens marks a notable milestone in major milestones in museum development.,3,Madrid,,Britannica,https://www.britannica.com/topic/museum-cultural-institution,0.95,museum;spain
Timeline of the History of Museums,history-of-museums,major milestones in museum development,culture,7,1824,year,National Gallery founded,National Gallery founded marks a notable milestone in major milestones in museum development.,3,London,,Britannica,https://www.britannica.com/topic/museum-cultural-institution,0.95,museum;art
Timeline of the History of Museums,history-of-museums,major milestones in museum development,culture,8,1846,year,Smithsonian created,Smithsonian created marks a notable milestone in major milestones in museum development.,3,Washington,,Britannica,https://www.britannica.com/topic/museum-cultural-institution,0.95,museum;science
Timeline of the History of Museums,history-of-museums,major milestones in museum development,culture,9,1852,year,Hermitage opens widely,Hermitage opens widely marks a notable milestone in major milestones in museum development.,3,Saint Petersburg,,Britannica,https://www.britannica.com/topic/museum-cultural-institution,0.95,museum;russia
Timeline of the History of Museums,history-of-museums,major milestones in museum development,culture,10,1870,year,Metropolitan Museum founded,Metropolitan Museum founded marks a notable milestone in major milestones in museum development.,4,New York,,Britannica,https://www.britannica.com/topic/museum-cultural-institution,0.95,museum;art
Timeline of the History of Museums,history-of-museums,major milestones in museum development,culture,11,1881,year,Natural History Museum opens,Natural History Museum opens marks a notable milestone in major milestones in museum development.,3,London,,Britannica,https://www.britannica.com/topic/museum-cultural-institution,0.95,museum;science
Timeline of the History of Museums,history-of-museums,major milestones in museum development,culture,12,1913,year,Modern art armory impact felt,Modern art armory impact felt marks a notable milestone in major milestones in museum development.,3,New York,,Britannica,https://www.britannica.com/topic/museum-cultural-institution,0.95,art;museum
Timeline of the History of Museums,history-of-museums,major milestones in museum development,culture,13,1946,year,ICOM founded,ICOM founded marks a notable milestone in major milestones in museum development.,3,Paris,,Britannica,https://www.britannica.com/topic/museum-cultural-institution,0.95,organization;museum
Timeline of the History of Museums,history-of-museums,major milestones in museum development,culture,14,1959,year,Guggenheim building opens,Guggenheim building opens marks a notable milestone in major milestones in museum development.,3,New York,,Britannica,https://www.britannica.com/topic/museum-cultural-institution,0.95,architecture;museum
Timeline of the History of Museums,history-of-museums,major milestones in museum development,culture,15,1977,year,Pompidou Centre opens,Pompidou Centre opens marks a notable milestone in major milestones in museum development.,3,Paris,,Britannica,https://www.britannica.com/topic/museum-cultural-institution,0.95,architecture;museum
Timeline of the History of Museums,history-of-museums,major milestones in museum development,culture,16,2000,year,Tate Modern opens,Tate Modern opens marks a notable milestone in major milestones in museum development.,3,London,,Britannica,https://www.britannica.com/topic/museum-cultural-institution,0.95,museum;modern-art
Timeline of the History of Museums,history-of-museums,major milestones in museum development,culture,17,2006,year,Louvre Abu Dhabi agreed,Louvre Abu Dhabi agreed marks a notable milestone in major milestones in museum development.,3,Abu Dhabi,,Britannica,https://www.britannica.com/topic/museum-cultural-institution,0.95,museum;culture
Timeline of the History of Museums,history-of-museums,major milestones in museum development,culture,18,2017,year,Louvre Abu Dhabi opens,Louvre Abu Dhabi opens marks a notable milestone in major milestones in museum development.,3,Abu Dhabi,,Britannica,https://www.britannica.com/topic/museum-cultural-institution,0.95,museum;middle-east
Timeline of the History of Museums,history-of-museums,major milestones in museum development,culture,19,2020,year,Pandemic closes museums globally,Pandemic closes museums globally marks a notable milestone in major milestones in museum development.,3,Global,,Britannica,https://www.britannica.com/topic/museum-cultural-institution,0.95,pandemic;culture
Timeline of the History of Museums,history-of-museums,major milestones in museum development,culture,20,2023,year,Digital access expands further,Digital access expands further marks a notable milestone in major milestones in museum development.,4,Global,,Britannica,https://www.britannica.com/topic/museum-cultural-institution,0.95,digital;museum
Timeline of the Postal System,postal-system,major milestones in organized mail delivery,society,1,550 BCE,year,Persian relay post organized,Persian relay post organized marks a notable milestone in major milestones in organized mail delivery.,4,Persia,,Britannica,https://www.britannica.com/topic/postal-system,0.95,communication;empire
Timeline of the Postal System,postal-system,major milestones in organized mail delivery,society,2,1st century BCE,approximate,Roman cursus publicus expands,Roman cursus publicus expands marks a notable milestone in major milestones in organized mail delivery.,3,Rome,,Britannica,https://www.britannica.com/topic/postal-system,0.95,empire;communication
Timeline of the Postal System,postal-system,major milestones in organized mail delivery,society,3,1290,year,Royal posts organized in England,Royal posts organized in England marks a notable milestone in major milestones in organized mail delivery.,3,England,,Britannica,https://www.britannica.com/topic/postal-system,0.95,state;communication
Timeline of the Postal System,postal-system,major milestones in organized mail delivery,society,4,1516,year,Habsburg postal network formalized,Habsburg postal network formalized marks a notable milestone in major milestones in organized mail delivery.,3,Brussels,,Britannica,https://www.britannica.com/topic/postal-system,0.95,empire;communication
Timeline of the Postal System,postal-system,major milestones in organized mail delivery,society,5,1635,year,Public mail opens in England,Public mail opens in England marks a notable milestone in major milestones in organized mail delivery.,3,London,,Britannica,https://www.britannica.com/topic/postal-system,0.95,communication;britain
Timeline of the Postal System,postal-system,major milestones in organized mail delivery,society,6,1775,year,US postal service begins,US postal service begins marks a notable milestone in major milestones in organized mail delivery.,3,Philadelphia,,Britannica,https://www.britannica.com/topic/postal-system,0.95,communication;united-states
Timeline of the Postal System,postal-system,major milestones in organized mail delivery,society,7,1840,year,Penny Black issued,Penny Black issued marks a notable milestone in major milestones in organized mail delivery.,3,London,,Britannica,https://www.britannica.com/topic/postal-system,0.95,stamp;britain
Timeline of the Postal System,postal-system,major milestones in organized mail delivery,society,8,1847,year,US stamps introduced,US stamps introduced marks a notable milestone in major milestones in organized mail delivery.,3,United States,,Britannica,https://www.britannica.com/topic/postal-system,0.95,stamp;united-states
Timeline of the Postal System,postal-system,major milestones in organized mail delivery,society,9,1863,year,City free delivery expands,City free delivery expands marks a notable milestone in major milestones in organized mail delivery.,3,United States,,Britannica,https://www.britannica.com/topic/postal-system,0.95,city;communication
Timeline of the Postal System,postal-system,major milestones in organized mail delivery,society,10,1874,year,Universal Postal Union founded,Universal Postal Union founded marks a notable milestone in major milestones in organized mail delivery.,4,Bern,,Britannica,https://www.britannica.com/topic/postal-system,0.95,organization;mail
Timeline of the Postal System,postal-system,major milestones in organized mail delivery,society,11,1891,year,Parcel post agreements spread,Parcel post agreements spread marks a notable milestone in major milestones in organized mail delivery.,3,Europe,,Britannica,https://www.britannica.com/topic/postal-system,0.95,commerce;mail
Timeline of the Postal System,postal-system,major milestones in organized mail delivery,society,12,1911,year,First official airmail flight,First official airmail flight marks a notable milestone in major milestones in organized mail delivery.,3,Allahabad,,Britannica,https://www.britannica.com/topic/postal-system,0.95,aviation;mail
Timeline of the Postal System,postal-system,major milestones in organized mail delivery,society,13,1918,year,Regular US airmail begins,Regular US airmail begins marks a notable milestone in major milestones in organized mail delivery.,3,Washington,,Britannica,https://www.britannica.com/topic/postal-system,0.95,aviation;communication
Timeline of the Postal System,postal-system,major milestones in organized mail delivery,society,14,1963,year,ZIP codes introduced,ZIP codes introduced marks a notable milestone in major milestones in organized mail delivery.,3,United States,,Britannica,https://www.britannica.com/topic/postal-system,0.95,technology;mail
Timeline of the Postal System,postal-system,major milestones in organized mail delivery,society,15,1971,year,Email begins to emerge,Email begins to emerge marks a notable milestone in major milestones in organized mail delivery.,3,United States,,Britannica,https://www.britannica.com/topic/postal-system,0.95,digital;communication
Timeline of the Postal System,postal-system,major milestones in organized mail delivery,society,16,1984,year,Express courier competition rises,Express courier competition rises marks a notable milestone in major milestones in organized mail delivery.,3,Global,,Britannica,https://www.britannica.com/topic/postal-system,0.95,commerce;logistics
Timeline of the Postal System,postal-system,major milestones in organized mail delivery,society,17,1998,year,Online postage systems expand,Online postage systems expand marks a notable milestone in major milestones in organized mail delivery.,3,Global,,Britannica,https://www.britannica.com/topic/postal-system,0.95,digital;mail
Timeline of the Postal System,postal-system,major milestones in organized mail delivery,society,18,2007,year,Parcel growth driven by e-commerce,Parcel growth driven by e-commerce marks a notable milestone in major milestones in organized mail delivery.,3,Global,,Britannica,https://www.britannica.com/topic/postal-system,0.95,commerce;logistics
Timeline of the Postal System,postal-system,major milestones in organized mail delivery,society,19,2020,year,Pandemic stresses delivery systems,Pandemic stresses delivery systems marks a notable milestone in major milestones in organized mail delivery.,3,Global,,Britannica,https://www.britannica.com/topic/postal-system,0.95,pandemic;logistics
Timeline of the Postal System,postal-system,major milestones in organized mail delivery,society,20,2024,year,Postal electrification projects expand,Postal electrification projects expand marks a notable milestone in major milestones in organized mail delivery.,4,Global,,Britannica,https://www.britannica.com/topic/postal-system,0.95,environment;transport
Timeline of the Nobel Prize,nobel-prize,major milestones in Nobel Prize history,culture,1,1895,year,Nobel signs final will,Nobel signs final will marks a notable milestone in major milestones in nobel prize history.,4,Paris,,Britannica,https://www.britannica.com/topic/Nobel-Prize,0.95,science;award
Timeline of the Nobel Prize,nobel-prize,major milestones in Nobel Prize history,culture,2,1901,year,First Nobel Prizes awarded,First Nobel Prizes awarded marks a notable milestone in major milestones in nobel prize history.,3,Stockholm,,Britannica,https://www.britannica.com/topic/Nobel-Prize,0.95,award;science
Timeline of the Nobel Prize,nobel-prize,major milestones in Nobel Prize history,culture,3,1903,year,Marie Curie wins physics prize,Marie Curie wins physics prize marks a notable milestone in major milestones in nobel prize history.,3,Stockholm,,Britannica,https://www.britannica.com/topic/Nobel-Prize,0.95,science;women
Timeline of the Nobel Prize,nobel-prize,major milestones in Nobel Prize history,culture,4,1905,year,Norway handles peace prize ceremony,Norway handles peace prize ceremony marks a notable milestone in major milestones in nobel prize history.,3,Oslo,,Britannica,https://www.britannica.com/topic/Nobel-Prize,0.95,peace;award
Timeline of the Nobel Prize,nobel-prize,major milestones in Nobel Prize history,culture,5,1914,year,War disrupts some awards,War disrupts some awards marks a notable milestone in major milestones in nobel prize history.,3,Stockholm,,Britannica,https://www.britannica.com/topic/Nobel-Prize,0.95,war;award
Timeline of the Nobel Prize,nobel-prize,major milestones in Nobel Prize history,culture,6,1921,year,Einstein awarded physics prize,Einstein awarded physics prize marks a notable milestone in major milestones in nobel prize history.,3,Stockholm,,Britannica,https://www.britannica.com/topic/Nobel-Prize,0.95,science;physics
Timeline of the Nobel Prize,nobel-prize,major milestones in Nobel Prize history,culture,7,1935,year,Peace prize to Ossietzky causes dispute,Peace prize to Ossietzky causes dispute marks a notable milestone in major milestones in nobel prize history.,3,Oslo,,Britannica,https://www.britannica.com/topic/Nobel-Prize,0.95,peace;politics
Timeline of the Nobel Prize,nobel-prize,major milestones in Nobel Prize history,culture,8,1940,year,War suspends awards,War suspends awards marks a notable milestone in major milestones in nobel prize history.,3,Stockholm,,Britannica,https://www.britannica.com/topic/Nobel-Prize,0.95,war;award
Timeline of the Nobel Prize,nobel-prize,major milestones in Nobel Prize history,culture,9,1945,year,Awards resume after war,Awards resume after war marks a notable milestone in major milestones in nobel prize history.,3,Stockholm,,Britannica,https://www.britannica.com/topic/Nobel-Prize,0.95,science;award
Timeline of the Nobel Prize,nobel-prize,major milestones in Nobel Prize history,culture,10,1968,year,Economics prize established,Economics prize established marks a notable milestone in major milestones in nobel prize history.,4,Stockholm,,Britannica,https://www.britannica.com/topic/Nobel-Prize,0.95,economics;award
Timeline of the Nobel Prize,nobel-prize,major milestones in Nobel Prize history,culture,11,1979,year,Mother Teresa wins peace prize,Mother Teresa wins peace prize marks a notable milestone in major milestones in nobel prize history.,3,Oslo,,Britannica,https://www.britannica.com/topic/Nobel-Prize,0.95,peace;humanitarian
Timeline of the Nobel Prize,nobel-prize,major milestones in Nobel Prize history,culture,12,1983,year,Lech Walesa wins peace prize,Lech Walesa wins peace prize marks a notable milestone in major milestones in nobel prize history.,3,Oslo,,Britannica,https://www.britannica.com/topic/Nobel-Prize,0.95,peace;politics
Timeline of the Nobel Prize,nobel-prize,major milestones in Nobel Prize history,culture,13,1991,year,Aung San Suu Kyi awarded,Aung San Suu Kyi awarded marks a notable milestone in major milestones in nobel prize history.,3,Oslo,,Britannica,https://www.britannica.com/topic/Nobel-Prize,0.95,peace;politics
Timeline of the Nobel Prize,nobel-prize,major milestones in Nobel Prize history,culture,14,2001,year,Centenary ceremonies held,Centenary ceremonies held marks a notable milestone in major milestones in nobel prize history.,3,Stockholm,,Britannica,https://www.britannica.com/topic/Nobel-Prize,0.95,anniversary;award
Timeline of the Nobel Prize,nobel-prize,major milestones in Nobel Prize history,culture,15,2009,year,Obama wins peace prize,Obama wins peace prize marks a notable milestone in major milestones in nobel prize history.,3,Oslo,,Britannica,https://www.britannica.com/topic/Nobel-Prize,0.95,peace;politics
Timeline of the Nobel Prize,nobel-prize,major milestones in Nobel Prize history,culture,16,2014,year,Malala receives peace prize,Malala receives peace prize marks a notable milestone in major milestones in nobel prize history.,3,Oslo,,Britannica,https://www.britannica.com/topic/Nobel-Prize,0.95,peace;education
Timeline of the Nobel Prize,nobel-prize,major milestones in Nobel Prize history,culture,17,2020,year,World Food Programme honored,World Food Programme honored marks a notable milestone in major milestones in nobel prize history.,3,Oslo,,Britannica,https://www.britannica.com/topic/Nobel-Prize,0.95,peace;organization
Timeline of the Nobel Prize,nobel-prize,major milestones in Nobel Prize history,culture,18,2021,year,Press freedom honored,Press freedom honored marks a notable milestone in major milestones in nobel prize history.,3,Oslo,,Britannica,https://www.britannica.com/topic/Nobel-Prize,0.95,journalism;award
Timeline of the Nobel Prize,nobel-prize,major milestones in Nobel Prize history,culture,19,2023,year,mRNA pioneers win chemistry-related medicine impact noted,mRNA pioneers win chemistry-related medicine impact noted marks a notable milestone in major milestones in nobel prize history.,3,Stockholm,,Britannica,https://www.britannica.com/topic/Nobel-Prize,0.95,science;medicine
Timeline of the Nobel Prize,nobel-prize,major milestones in Nobel Prize history,culture,20,2024,year,Prize debates continue globally,Prize debates continue globally marks a notable milestone in major milestones in nobel prize history.,4,Stockholm,,Britannica,https://www.britannica.com/topic/Nobel-Prize,0.95,culture;award
Timeline of the Red Cross and Red Crescent Movement,red-cross-and-red-crescent-movement,major milestones in humanitarian relief organization history,society,1,1859,year,Battle of Solferino inspires Dunant,Battle of Solferino inspires Dunant marks a notable milestone in major milestones in humanitarian relief organization history.,4,Solferino,,Britannica,https://www.britannica.com/topic/International-Red-Cross-and-Red-Crescent-Movement,0.95,war;humanitarian
Timeline of the Red Cross and Red Crescent Movement,red-cross-and-red-crescent-movement,major milestones in humanitarian relief organization history,society,2,1863,year,International committee founded,International committee founded marks a notable milestone in major milestones in humanitarian relief organization history.,3,Geneva,,Britannica,https://www.britannica.com/topic/International-Red-Cross-and-Red-Crescent-Movement,0.95,organization;humanitarian
Timeline of the Red Cross and Red Crescent Movement,red-cross-and-red-crescent-movement,major milestones in humanitarian relief organization history,society,3,1864,year,First Geneva Convention signed,First Geneva Convention signed marks a notable milestone in major milestones in humanitarian relief organization history.,3,Geneva,,Britannica,https://www.britannica.com/topic/International-Red-Cross-and-Red-Crescent-Movement,0.95,law;war
Timeline of the Red Cross and Red Crescent Movement,red-cross-and-red-crescent-movement,major milestones in humanitarian relief organization history,society,4,1876,year,Red Crescent symbol adopted in war,Red Crescent symbol adopted in war marks a notable milestone in major milestones in humanitarian relief organization history.,3,Ottoman Empire,,Britannica,https://www.britannica.com/topic/International-Red-Cross-and-Red-Crescent-Movement,0.95,symbol;humanitarian
Timeline of the Red Cross and Red Crescent Movement,red-cross-and-red-crescent-movement,major milestones in humanitarian relief organization history,society,5,1881,year,American Red Cross founded,American Red Cross founded marks a notable milestone in major milestones in humanitarian relief organization history.,3,Washington,,Britannica,https://www.britannica.com/topic/International-Red-Cross-and-Red-Crescent-Movement,0.95,organization;united-states
Timeline of the Red Cross and Red Crescent Movement,red-cross-and-red-crescent-movement,major milestones in humanitarian relief organization history,society,6,1901,year,Dunant receives Nobel Peace Prize,Dunant receives Nobel Peace Prize marks a notable milestone in major milestones in humanitarian relief organization history.,3,Oslo,,Britannica,https://www.britannica.com/topic/International-Red-Cross-and-Red-Crescent-Movement,0.95,peace;humanitarian
Timeline of the Red Cross and Red Crescent Movement,red-cross-and-red-crescent-movement,major milestones in humanitarian relief organization history,society,7,1919,year,League of societies founded,League of societies founded marks a notable milestone in major milestones in humanitarian relief organization history.,3,Paris,,Britannica,https://www.britannica.com/topic/International-Red-Cross-and-Red-Crescent-Movement,0.95,organization;humanitarian
Timeline of the Red Cross and Red Crescent Movement,red-cross-and-red-crescent-movement,major milestones in humanitarian relief organization history,society,8,1929,year,Convention revised for prisoners,Convention revised for prisoners marks a notable milestone in major milestones in humanitarian relief organization history.,3,Geneva,,Britannica,https://www.britannica.com/topic/International-Red-Cross-and-Red-Crescent-Movement,0.95,law;war
Timeline of the Red Cross and Red Crescent Movement,red-cross-and-red-crescent-movement,major milestones in humanitarian relief organization history,society,9,1949,year,Four Geneva Conventions adopted,Four Geneva Conventions adopted marks a notable milestone in major milestones in humanitarian relief organization history.,3,Geneva,,Britannica,https://www.britannica.com/topic/International-Red-Cross-and-Red-Crescent-Movement,0.95,law;humanitarian
Timeline of the Red Cross and Red Crescent Movement,red-cross-and-red-crescent-movement,major milestones in humanitarian relief organization history,society,10,1963,year,Movement wins Nobel centenary prize,Movement wins Nobel centenary prize marks a notable milestone in major milestones in humanitarian relief organization history.,4,Oslo,,Britannica,https://www.britannica.com/topic/International-Red-Cross-and-Red-Crescent-Movement,0.95,peace;organization
Timeline of the Red Cross and Red Crescent Movement,red-cross-and-red-crescent-movement,major milestones in humanitarian relief organization history,society,11,1965,year,Fundamental principles proclaimed,Fundamental principles proclaimed marks a notable milestone in major milestones in humanitarian relief organization history.,3,Vienna,,Britannica,https://www.britannica.com/topic/International-Red-Cross-and-Red-Crescent-Movement,0.95,principles;organization
Timeline of the Red Cross and Red Crescent Movement,red-cross-and-red-crescent-movement,major milestones in humanitarian relief organization history,society,12,1977,year,Additional protocols adopted,Additional protocols adopted marks a notable milestone in major milestones in humanitarian relief organization history.,3,Geneva,,Britannica,https://www.britannica.com/topic/International-Red-Cross-and-Red-Crescent-Movement,0.95,law;war
Timeline of the Red Cross and Red Crescent Movement,red-cross-and-red-crescent-movement,major milestones in humanitarian relief organization history,society,13,1986,year,League renamed federation,League renamed federation marks a notable milestone in major milestones in humanitarian relief organization history.,3,Geneva,,Britannica,https://www.britannica.com/topic/International-Red-Cross-and-Red-Crescent-Movement,0.95,organization;humanitarian
Timeline of the Red Cross and Red Crescent Movement,red-cross-and-red-crescent-movement,major milestones in humanitarian relief organization history,society,14,1994,year,Rwanda relief mobilized,Rwanda relief mobilized marks a notable milestone in major milestones in humanitarian relief organization history.,3,Kigali,,Britannica,https://www.britannica.com/topic/International-Red-Cross-and-Red-Crescent-Movement,0.95,relief;africa
Timeline of the Red Cross and Red Crescent Movement,red-cross-and-red-crescent-movement,major milestones in humanitarian relief organization history,society,15,2004,year,Indian Ocean tsunami response,Indian Ocean tsunami response marks a notable milestone in major milestones in humanitarian relief organization history.,3,Global,,Britannica,https://www.britannica.com/topic/International-Red-Cross-and-Red-Crescent-Movement,0.95,disaster;relief
Timeline of the Red Cross and Red Crescent Movement,red-cross-and-red-crescent-movement,major milestones in humanitarian relief organization history,society,16,2005,year,Red Crystal symbol approved,Red Crystal symbol approved marks a notable milestone in major milestones in humanitarian relief organization history.,3,Geneva,,Britannica,https://www.britannica.com/topic/International-Red-Cross-and-Red-Crescent-Movement,0.95,symbol;law
Timeline of the Red Cross and Red Crescent Movement,red-cross-and-red-crescent-movement,major milestones in humanitarian relief organization history,society,17,2010,year,Haiti earthquake response,Haiti earthquake response marks a notable milestone in major milestones in humanitarian relief organization history.,3,Port-au-Prince,,Britannica,https://www.britannica.com/topic/International-Red-Cross-and-Red-Crescent-Movement,0.95,disaster;relief
Timeline of the Red Cross and Red Crescent Movement,red-cross-and-red-crescent-movement,major milestones in humanitarian relief organization history,society,18,2014,year,Ebola emergency support expands,Ebola emergency support expands marks a notable milestone in major milestones in humanitarian relief organization history.,3,West Africa,,Britannica,https://www.britannica.com/topic/International-Red-Cross-and-Red-Crescent-Movement,0.95,health;relief
Timeline of the Red Cross and Red Crescent Movement,red-cross-and-red-crescent-movement,major milestones in humanitarian relief organization history,society,19,2020,year,Pandemic volunteer operations expand,Pandemic volunteer operations expand marks a notable milestone in major milestones in humanitarian relief organization history.,3,Global,,Britannica,https://www.britannica.com/topic/International-Red-Cross-and-Red-Crescent-Movement,0.95,pandemic;health
Timeline of the Red Cross and Red Crescent Movement,red-cross-and-red-crescent-movement,major milestones in humanitarian relief organization history,society,20,2023,year,Conflict relief intensifies in multiple regions,Conflict relief intensifies in multiple regions marks a notable milestone in major milestones in humanitarian relief organization history.,4,Global,,Britannica,https://www.britannica.com/topic/International-Red-Cross-and-Red-Crescent-Movement,0.95,conflict;relief
