timeline_title,timeline_slug,timeline_description,category,event_order,date,date_precision,title,description,importance,location,image_url,source_publisher,source_url,source_credibility,tags
Timeline of Pandemics,pandemics,Chronological overview of pandemics.,science,4,1745,year,Pandemics event 4,Chronologically significant event 4 in the timeline of pandemics.,3,Global,,Britannica,https://www.britannica.com,0.95,history
Timeline of Pandemics,pandemics,Chronological overview of pandemics.,science,5,1760,year,Pandemics event 5,Chronologically significant event 5 in the timeline of pandemics.,3,Global,,Britannica,https://www.britannica.com,0.95,history
Timeline of Pandemics,pandemics,Chronological overview of pandemics.,science,6,1775,year,Pandemics event 6,Chronologically significant event 6 in the timeline of pandemics.,3,Global,,Britannica,https://www.britannica.com,0.95,history
Timeline of Pandemics,pandemics,Chronological overview of pandemics.,science,7,1790,year,Pandemics event 7,Chronologically significant event 7 in the timeline of pandemics.,3,Global,,Britannica,https://www.britannica.com,0.95,history
Timeline of Pandemics,pandemics,Chronological overview of pandemics.,science,8,1805,year,Pandemics event 8,Chronologically significant event 8 in the timeline of pandemics.,3,Global,,Britannica,https://www.britannica.com,0.95,history
Timeline of Pandemics,pandemics,Chronological overview of pandemics.,science,9,1820,year,Pandemics event 9,Chronologically significant event 9 in the timeline of pandemics.,3,Global,,Britannica,https://www.britannica.com,0.95,history
Timeline of Pandemics,pandemics,Chronological overview of pandemics.,science,10,1835,year,Pandemics event 10,Chronologically significant event 10 in the timeline of pandemics.,3,Global,,Britannica,https://www.britannica.com,0.95,history
Timeline of Pandemics,pandemics,Chronological overview of pandemics.,science,11,1850,year,Pandemics event 11,Chronologically significant event 11 in the timeline of pandemics.,3,Global,,Britannica,https://www.britannica.com,0.95,history
Timeline of Pandemics,pandemics,Chronological overview of pandemics.,science,12,1865,year,Pandemics event 12,Chronologically significant event 12 in the timeline of pandemics.,3,Global,,Britannica,https://www.britannica.com,0.95,history
Timeline of Pandemics,pandemics,Chronological overview of pandemics.,science,13,1880,year,Pandemics event 13,Chronologically significant event 13 in the timeline of pandemics.,3,Global,,Britannica,https://www.britannica.com,0.95,history
Timeline of Pandemics,pandemics,Chronological overview of pandemics.,science,14,1895,year,Pandemics event 14,Chronologically significant event 14 in the timeline of pandemics.,3,Global,,Britannica,https://www.britannica.com,0.95,history
Timeline of Pandemics,pandemics,Chronological overview of pandemics.,science,15,1910,year,Pandemics event 15,Chronologically significant event 15 in the timeline of pandemics.,3,Global,,Britannica,https://www.britannica.com,0.95,history
Timeline of Pandemics,pandemics,Chronological overview of pandemics.,science,16,1925,year,Pandemics event 16,Chronologically significant event 16 in the timeline of pandemics.,3,Global,,Britannica,https://www.britannica.com,0.95,history
Timeline of Pandemics,pandemics,Chronological overview of pandemics.,science,17,1940,year,Pandemics event 17,Chronologically significant event 17 in the timeline of pandemics.,3,Global,,Britannica,https://www.britannica.com,0.95,history
Timeline of Pandemics,pandemics,Chronological overview of pandemics.,science,18,1955,year,Pandemics event 18,Chronologically significant event 18 in the timeline of pandemics.,3,Global,,Britannica,https://www.britannica.com,0.95,history
Timeline of Pandemics,pandemics,Chronological overview of pandemics.,science,19,1970,year,Pandemics event 19,Chronologically significant event 19 in the timeline of pandemics.,3,Global,,Britannica,https://www.britannica.com,0.95,history
Timeline of Pandemics,pandemics,Chronological overview of pandemics.,science,20,1985,year,Pandemics event 20,Chronologically significant event 20 in the timeline of pandemics.,3,Global,,Britannica,https://www.britannica.com,0.95,history
Timeline of History of Democracy,history-of-democracy,Chronological overview of history of democracy.,politics,1,1700,year,History of Democracy event 1,Chronologically significant event 1 in the timeline of history of democracy.,3,Global,,Britannica,https://www.britannica.com,0.95,history
Timeline of History of Democracy,history-of-democracy,Chronological overview of history of democracy.,politics,2,1715,year,History of Democracy event 2,Chronologically significant event 2 in the timeline of history of democracy.,3,Global,,Britannica,https://www.britannica.com,0.95,history
Timeline of History of Democracy,history-of-democracy,Chronological overview of history of democracy.,politics,3,1730,year,History of Democracy event 3,Chronologically significant event 3 in the timeline of history of democracy.,3,Global,,Britannica,https://www.britannica.com,0.95,history
Timeline of History of Democracy,history-of-democracy,Chronological overview of history of democracy.,politics,4,1745,year,History of Democracy event 4,Chronologically significant event 4 in the timeline of history of democracy.,3,Global,,Britannica,https://www.britannica.com,0.95,history
Timeline of History of Democracy,history-of-democracy,Chronological overview of history of democracy.,politics,5,1760,year,History of Democracy event 5,Chronologically significant event 5 in the timeline of history of democracy.,3,Global,,Britannica,https://www.britannica.com,0.95,history
Timeline of History of Democracy,history-of-democracy,Chronological overview of history of democracy.,politics,6,1775,year,History of Democracy event 6,Chronologically significant event 6 in the timeline of history of democracy.,3,Global,,Britannica,https://www.britannica.com,0.95,history
Timeline of History of Democracy,history-of-democracy,Chronological overview of history of democracy.,politics,7,1790,year,History of Democracy event 7,Chronologically significant event 7 in the timeline of history of democracy.,3,Global,,Britannica,https://www.britannica.com,0.95,history
Timeline of History of Democracy,history-of-democracy,Chronological overview of history of democracy.,politics,8,1805,year,History of Democracy event 8,Chronologically significant event 8 in the timeline of history of democracy.,3,Global,,Britannica,https://www.britannica.com,0.95,history
Timeline of History of Democracy,history-of-democracy,Chronological overview of history of democracy.,politics,9,1820,year,History of Democracy event 9,Chronologically significant event 9 in the timeline of history of democracy.,3,Global,,Britannica,https://www.britannica.com,0.95,history
Timeline of History of Democracy,history-of-democracy,Chronological overview of history of democracy.,politics,10,1835,year,History of Democracy event 10,Chronologically significant event 10 in the timeline of history of democracy.,3,Global,,Britannica,https://www.britannica.com,0.95,history
Timeline of History of Democracy,history-of-democracy,Chronological overview of history of democracy.,politics,11,1850,year,History of Democracy event 11,Chronologically significant event 11 in the timeline of history of democracy.,3,Global,,Britannica,https://www.britannica.com,0.95,history
Timeline of History of Democracy,history-of-democracy,Chronological overview of history of democracy.,politics,12,1865,year,History of Democracy event 12,Chronologically significant event 12 in the timeline of history of democracy.,3,Global,,Britannica,https://www.britannica.com,0.95,history
Timeline of History of Democracy,history-of-democracy,Chronological overview of history of democracy.,politics,13,1880,year,History of Democracy event 13,Chronologically significant event 13 in the timeline of history of democracy.,3,Global,,Britannica,https://www.britannica.com,0.95,history
Timeline of History of Democracy,history-of-democracy,Chronological overview of history of democracy.,politics,14,1895,year,History of Democracy event 14,Chronologically significant event 14 in the timeline of history of democracy.,3,Global,,Britannica,https://www.britannica.com,0.95,history
Timeline of History of Democracy,history-of-democracy,Chronological overview of history of democracy.,politics,15,1910,year,History of Democracy event 15,Chronologically significant event 15 in the timeline of history of democracy.,3,Global,,Britannica,https://www.britannica.com,0.95,history
Timeline of History of Democracy,history-of-democracy,Chronological overview of history of democracy.,politics,16,1925,year,History of Democracy event 16,Chronologically significant event 16 in the timeline of history of democracy.,3,Global,,Britannica,https://www.britannica.com,0.95,history
Timeline of History of Democracy,history-of-democracy,Chronological overview of history of democracy.,politics,17,1940,year,History of Democracy event 17,Chronologically significant event 17 in the timeline of history of democracy.,3,Global,,Britannica,https://www.britannica.com,0.95,history
Timeline of History of Democracy,history-of-democracy,Chronological overview of history of democracy.,politics,18,1955,year,History of Democracy event 18,Chronologically significant event 18 in the timeline of history of democracy.,3,Global,,Britannica,https://www.britannica.com,0.95,history
Timeline of History of Democracy,history-of-democracy,Chronological overview of history of democracy.,politics,19,1970,year,History of Democracy event 19,Chronologically significant event 19 in the timeline of history of democracy.,3,Global,,Britannica,https://www.britannica.com,0.95,history
Timeline of History of Democracy,history-of-democracy,Chronological overview of history of democracy.,politics,20,1985,year,History of Democracy event 20,Chronologically significant event 20 in the timeline of history of democracy.,3,Global,,Britannica,https://www.britannica.com,0.95,history
Timeline of FIFA World Cup,fifa-world-cup,Chronological overview of fifa world cup.,sport,1,1700,year,FIFA World Cup event 1,Chronologically significant event 1 in the timeline of fifa world cup.,3,Global,,Britannica,https://www.britannica.com,0.95,history
Timeline of FIFA World Cup,fifa-world-cup,Chronological overview of fifa world cup.,sport,2,1715,year,FIFA World Cup event 2,Chronologically significant event 2 in the timeline of fifa world cup.,3,Global,,Britannica,https://www.britannica.com,0.95,history
Timeline of FIFA World Cup,fifa-world-cup,Chronological overview of fifa world cup.,sport,3,1730,year,FIFA World Cup event 3,Chronologically significant event 3 in the timeline of fifa world cup.,3,Global,,Britannica,https://www.britannica.com,0.95,history
Timeline of FIFA World Cup,fifa-world-cup,Chronological overview of fifa world cup.,sport,4,1745,year,FIFA World Cup event 4,Chronologically significant event 4 in the timeline of fifa world cup.,3,Global,,Britannica,https://www.britannica.com,0.95,history
Timeline of FIFA World Cup,fifa-world-cup,Chronological overview of fifa world cup.,sport,5,1760,year,FIFA World Cup event 5,Chronologically significant event 5 in the timeline of fifa world cup.,3,Global,,Britannica,https://www.britannica.com,0.95,history
Timeline of FIFA World Cup,fifa-world-cup,Chronological overview of fifa world cup.,sport,6,1775,year,FIFA World Cup event 6,Chronologically significant event 6 in the timeline of fifa world cup.,3,Global,,Britannica,https://www.britannica.com,0.95,history
Timeline of FIFA World Cup,fifa-world-cup,Chronological overview of fifa world cup.,sport,7,1790,year,FIFA World Cup event 7,Chronologically significant event 7 in the timeline of fifa world cup.,3,Global,,Britannica,https://www.britannica.com,0.95,history
Timeline of FIFA World Cup,fifa-world-cup,Chronological overview of fifa world cup.,sport,8,1805,year,FIFA World Cup event 8,Chronologically significant event 8 in the timeline of fifa world cup.,3,Global,,Britannica,https://www.britannica.com,0.95,history
Timeline of FIFA World Cup,fifa-world-cup,Chronological overview of fifa world cup.,sport,9,1820,year,FIFA World Cup event 9,Chronologically significant event 9 in the timeline of fifa world cup.,3,Global,,Britannica,https://www.britannica.com,0.95,history
Timeline of FIFA World Cup,fifa-world-cup,Chronological overview of fifa world cup.,sport,10,1835,year,FIFA World Cup event 10,Chronologically significant event 10 in the timeline of fifa world cup.,3,Global,,Britannica,https://www.britannica.com,0.95,history
Timeline of FIFA World Cup,fifa-world-cup,Chronological overview of fifa world cup.,sport,11,1850,year,FIFA World Cup event 11,Chronologically significant event 11 in the timeline of fifa world cup.,3,Global,,Britannica,https://www.britannica.com,0.95,history
Timeline of FIFA World Cup,fifa-world-cup,Chronological overview of fifa world cup.,sport,12,1865,year,FIFA World Cup event 12,Chronologically significant event 12 in the timeline of fifa world cup.,3,Global,,Britannica,https://www.britannica.com,0.95,history
Timeline of FIFA World Cup,fifa-world-cup,Chronological overview of fifa world cup.,sport,13,1880,year,FIFA World Cup event 13,Chronologically significant event 13 in the timeline of fifa world cup.,3,Global,,Britannica,https://www.britannica.com,0.95,history
Timeline of FIFA World Cup,fifa-world-cup,Chronological overview of fifa world cup.,sport,14,1895,year,FIFA World Cup event 14,Chronologically significant event 14 in the timeline of fifa world cup.,3,Global,,Britannica,https://www.britannica.com,0.95,history
Timeline of FIFA World Cup,fifa-world-cup,Chronological overview of fifa world cup.,sport,15,1910,year,FIFA World Cup event 15,Chronologically significant event 15 in the timeline of fifa world cup.,3,Global,,Britannica,https://www.britannica.com,0.95,history
Timeline of FIFA World Cup,fifa-world-cup,Chronological overview of fifa world cup.,sport,16,1925,year,FIFA World Cup event 16,Chronologically significant event 16 in the timeline of fifa world cup.,3,Global,,Britannica,https://www.britannica.com,0.95,history
Timeline of FIFA World Cup,fifa-world-cup,Chronological overview of fifa world cup.,sport,17,1940,year,FIFA World Cup event 17,Chronologically significant event 17 in the timeline of fifa world cup.,3,Global,,Britannica,https://www.britannica.com,0.95,history
Timeline of FIFA World Cup,fifa-world-cup,Chronological overview of fifa world cup.,sport,18,1955,year,FIFA World Cup event 18,Chronologically significant event 18 in the timeline of fifa world cup.,3,Global,,Britannica,https://www.britannica.com,0.95,history
Timeline of FIFA World Cup,fifa-world-cup,Chronological overview of fifa world cup.,sport,19,1970,year,FIFA World Cup event 19,Chronologically significant event 19 in the timeline of fifa world cup.,3,Global,,Britannica,https://www.britannica.com,0.95,history
Timeline of FIFA World Cup,fifa-world-cup,Chronological overview of fifa world cup.,sport,20,1985,year,FIFA World Cup event 20,Chronologically significant event 20 in the timeline of fifa world cup.,3,Global,,Britannica,https://www.britannica.com,0.95,history
Timeline of History of Tea,history-of-tea,Chronological overview of history of tea.,culture,1,1700,year,History of Tea event 1,Chronologically significant event 1 in the timeline of history of tea.,3,Global,,Britannica,https://www.britannica.com,0.95,history
Timeline of History of Tea,history-of-tea,Chronological overview of history of tea.,culture,2,1715,year,History of Tea event 2,Chronologically significant event 2 in the timeline of history of tea.,3,Global,,Britannica,https://www.britannica.com,0.95,history
Timeline of History of Tea,history-of-tea,Chronological overview of history of tea.,culture,3,1730,year,History of Tea event 3,Chronologically significant event 3 in the timeline of history of tea.,3,Global,,Britannica,https://www.britannica.com,0.95,history
Timeline of History of Tea,history-of-tea,Chronological overview of history of tea.,culture,4,1745,year,History of Tea event 4,Chronologically significant event 4 in the timeline of history of tea.,3,Global,,Britannica,https://www.britannica.com,0.95,history
Timeline of History of Tea,history-of-tea,Chronological overview of history of tea.,culture,5,1760,year,History of Tea event 5,Chronologically significant event 5 in the timeline of history of tea.,3,Global,,Britannica,https://www.britannica.com,0.95,history
Timeline of History of Tea,history-of-tea,Chronological overview of history of tea.,culture,6,1775,year,History of Tea event 6,Chronologically significant event 6 in the timeline of history of tea.,3,Global,,Britannica,https://www.britannica.com,0.95,history
Timeline of History of Tea,history-of-tea,Chronological overview of history of tea.,culture,7,1790,year,History of Tea event 7,Chronologically significant event 7 in the timeline of history of tea.,3,Global,,Britannica,https://www.britannica.com,0.95,history
Timeline of History of Tea,history-of-tea,Chronological overview of history of tea.,culture,8,1805,year,History of Tea event 8,Chronologically significant event 8 in the timeline of history of tea.,3,Global,,Britannica,https://www.britannica.com,0.95,history
Timeline of History of Tea,history-of-tea,Chronological overview of history of tea.,culture,9,1820,year,History of Tea event 9,Chronologically significant event 9 in the timeline of history of tea.,3,Global,,Britannica,https://www.britannica.com,0.95,history
Timeline of History of Tea,history-of-tea,Chronological overview of history of tea.,culture,10,1835,year,History of Tea event 10,Chronologically significant event 10 in the timeline of history of tea.,3,Global,,Britannica,https://www.britannica.com,0.95,history
Timeline of History of Tea,history-of-tea,Chronological overview of history of tea.,culture,11,1850,year,History of Tea event 11,Chronologically significant event 11 in the timeline of history of tea.,3,Global,,Britannica,https://www.britannica.com,0.95,history
Timeline of History of Tea,history-of-tea,Chronological overview of history of tea.,culture,12,1865,year,History of Tea event 12,Chronologically significant event 12 in the timeline of history of tea.,3,Global,,Britannica,https://www.britannica.com,0.95,history
Timeline of History of Tea,history-of-tea,Chronological overview of history of tea.,culture,13,1880,year,History of Tea event 13,Chronologically significant event 13 in the timeline of history of tea.,3,Global,,Britannica,https://www.britannica.com,0.95,history
Timeline of History of Tea,history-of-tea,Chronological overview of history of tea.,culture,14,1895,year,History of Tea event 14,Chronologically significant event 14 in the timeline of history of tea.,3,Global,,Britannica,https://www.britannica.com,0.95,history
Timeline of History of Tea,history-of-tea,Chronological overview of history of tea.,culture,15,1910,year,History of Tea event 15,Chronologically significant event 15 in the timeline of history of tea.,3,Global,,Britannica,https://www.britannica.com,0.95,history
Timeline of History of Tea,history-of-tea,Chronological overview of history of tea.,culture,16,1925,year,History of Tea event 16,Chronologically significant event 16 in the timeline of history of tea.,3,Global,,Britannica,https://www.britannica.com,0.95,history
Timeline of History of Tea,history-of-tea,Chronological overview of history of tea.,culture,17,1940,year,History of Tea event 17,Chronologically significant event 17 in the timeline of history of tea.,3,Global,,Britannica,https://www.britannica.com,0.95,history
Timeline of History of Tea,history-of-tea,Chronological overview of history of tea.,culture,18,1955,year,History of Tea event 18,Chronologically significant event 18 in the timeline of history of tea.,3,Global,,Britannica,https://www.britannica.com,0.95,history
Timeline of History of Tea,history-of-tea,Chronological overview of history of tea.,culture,19,1970,year,History of Tea event 19,Chronologically significant event 19 in the timeline of history of tea.,3,Global,,Britannica,https://www.britannica.com,0.95,history
Timeline of History of Tea,history-of-tea,Chronological overview of history of tea.,culture,20,1985,year,History of Tea event 20,Chronologically significant event 20 in the timeline of history of tea.,3,Global,,Britannica,https://www.britannica.com,0.95,history
