timeline_title,timeline_slug,timeline_description,category,event_order,date,date_precision,title,description,importance,location,image_url,source_publisher,source_url,source_credibility,tags
Timeline of Robotics,robotics,"A timeline of major milestones in the history of robotics, from early automata to industrial, service, and planetary robots.",technology,19,2012,year,Baxter popularizes collaborative industrial robotics,"Rethink Robotics launches Baxter, drawing new attention to collaborative robots designed to work near people.",3,United States,,Encyclopaedia Britannica,https://www.britannica.com/technology/robot-technology,0.95,robotics;industry
Timeline of Robotics,robotics,"A timeline of major milestones in the history of robotics, from early automata to industrial, service, and planetary robots.",technology,20,2021-04-19,day,Ingenuity makes powered flight on Mars,"NASA's Ingenuity helicopter completes the first powered flight on another planet, expanding the scope of robotic exploration.",5,Mars,,Encyclopaedia Britannica,https://www.britannica.com/technology/robot-technology,0.95,robotics;space
Timeline of the Bretton Woods System,bretton-woods-system,"A timeline of major milestones in the creation, operation, and dissolution of the Bretton Woods international monetary system and its institutional legacy.",finance,1,1934,year,Gold Reserve Act restructures U.S. gold policy,"The United States centralizes gold holdings and revalues gold, a major precondition for later wartime and postwar monetary planning.",3,United States,,Encyclopaedia Britannica,https://www.britannica.com/topic/Bretton-Woods-system,0.95,finance;monetary-system
Timeline of the Bretton Woods System,bretton-woods-system,"A timeline of major milestones in the creation, operation, and dissolution of the Bretton Woods international monetary system and its institutional legacy.",finance,2,1941,year,Allied monetary planning intensifies,British and American officials begin detailed wartime negotiations over the shape of a postwar monetary order.,3,United Kingdom and United States,,Encyclopaedia Britannica,https://www.britannica.com/topic/Bretton-Woods-system,0.95,finance;diplomacy
Timeline of the Bretton Woods System,bretton-woods-system,"A timeline of major milestones in the creation, operation, and dissolution of the Bretton Woods international monetary system and its institutional legacy.",finance,3,1944-07,month,Bretton Woods Conference is held,Delegates from 44 countries meet at Bretton Woods and agree on the framework for a postwar monetary system based on fixed but adjustable exchange rates.,5,"New Hampshire, United States",,Encyclopaedia Britannica,https://www.britannica.com/topic/Bretton-Woods-system,0.95,finance;internationalism
Timeline of the Bretton Woods System,bretton-woods-system,"A timeline of major milestones in the creation, operation, and dissolution of the Bretton Woods international monetary system and its institutional legacy.",finance,4,1945-12-27,day,IMF and World Bank articles enter into force,"The required number of countries ratify the agreements, bringing the International Monetary Fund and International Bank for Reconstruction and Development into existence.",5,International,,Encyclopaedia Britannica,https://www.britannica.com/topic/Bretton-Woods-system,0.95,finance;institutions
Timeline of the Bretton Woods System,bretton-woods-system,"A timeline of major milestones in the creation, operation, and dissolution of the Bretton Woods international monetary system and its institutional legacy.",finance,5,1946-03,month,Savannah conference launches operations,"Delegates meet in Savannah, Georgia, to arrange the initial operations of the IMF and World Bank.",3,"Georgia, United States",,Encyclopaedia Britannica,https://www.britannica.com/topic/Bretton-Woods-system,0.95,finance;institutions
Timeline of the Bretton Woods System,bretton-woods-system,"A timeline of major milestones in the creation, operation, and dissolution of the Bretton Woods international monetary system and its institutional legacy.",finance,6,1947,year,World Bank makes its first loan,"The World Bank extends its first loan, to France, as the new postwar financial architecture begins functioning in practice.",3,France,,Encyclopaedia Britannica,https://www.britannica.com/topic/Bretton-Woods-system,0.95,finance;institutions
Timeline of the Bretton Woods System,bretton-woods-system,"A timeline of major milestones in the creation, operation, and dissolution of the Bretton Woods international monetary system and its institutional legacy.",finance,7,1947-10-30,day,General Agreement on Tariffs and Trade is signed,"The GATT is signed in Geneva, complementing the Bretton Woods monetary order with a multilateral trade framework.",4,"Geneva, Switzerland",,Encyclopaedia Britannica,https://www.britannica.com/topic/Bretton-Woods-system,0.95,finance;trade
Timeline of the Bretton Woods System,bretton-woods-system,"A timeline of major milestones in the creation, operation, and dissolution of the Bretton Woods international monetary system and its institutional legacy.",finance,8,1949-09,month,Britain devalues the pound,"The United Kingdom devalues sterling, testing the durability of the fixed-exchange-rate system.",4,United Kingdom,,Encyclopaedia Britannica,https://www.britannica.com/topic/Bretton-Woods-system,0.95,finance;currency
Timeline of the Bretton Woods System,bretton-woods-system,"A timeline of major milestones in the creation, operation, and dissolution of the Bretton Woods international monetary system and its institutional legacy.",finance,9,1958-12,month,Major Western European currencies become convertible,"Western European countries restore external convertibility for their currencies, a major milestone in the maturation of the system.",5,Western Europe,,Encyclopaedia Britannica,https://www.britannica.com/topic/Bretton-Woods-system,0.95,finance;currency
Timeline of the Bretton Woods System,bretton-woods-system,"A timeline of major milestones in the creation, operation, and dissolution of the Bretton Woods international monetary system and its institutional legacy.",finance,10,1960,year,London Gold Pool is created,Major central banks form the London Gold Pool to help stabilize the official gold price under Bretton Woods.,4,"London, United Kingdom",,Encyclopaedia Britannica,https://www.britannica.com/topic/Bretton-Woods-system,0.95,finance;gold
Timeline of the Bretton Woods System,bretton-woods-system,"A timeline of major milestones in the creation, operation, and dissolution of the Bretton Woods international monetary system and its institutional legacy.",finance,11,1963,year,United States adopts the Interest Equalization Tax,Washington imposes a tax intended to reduce capital outflows and ease pressure on the balance of payments.,3,United States,,Encyclopaedia Britannica,https://www.britannica.com/topic/Bretton-Woods-system,0.95,finance;policy
Timeline of the Bretton Woods System,bretton-woods-system,"A timeline of major milestones in the creation, operation, and dissolution of the Bretton Woods international monetary system and its institutional legacy.",finance,12,1967-11,month,Sterling is devalued again,A second major devaluation of the pound underscores continuing strain within the Bretton Woods system.,4,United Kingdom,,Encyclopaedia Britannica,https://www.britannica.com/topic/Bretton-Woods-system,0.95,finance;currency
Timeline of the Bretton Woods System,bretton-woods-system,"A timeline of major milestones in the creation, operation, and dissolution of the Bretton Woods international monetary system and its institutional legacy.",finance,13,1968-03,month,London Gold Pool collapses,"The London Gold Pool breaks down and a two-tier gold market is introduced, weakening confidence in the gold-dollar framework.",5,"London, United Kingdom",,Encyclopaedia Britannica,https://www.britannica.com/topic/Bretton-Woods-system,0.95,finance;gold
Timeline of the Bretton Woods System,bretton-woods-system,"A timeline of major milestones in the creation, operation, and dissolution of the Bretton Woods international monetary system and its institutional legacy.",finance,14,1969,year,Special Drawing Rights are created,The IMF creates Special Drawing Rights as a supplementary international reserve asset.,4,International,,Encyclopaedia Britannica,https://www.britannica.com/topic/Bretton-Woods-system,0.95,finance;institutions
Timeline of the Bretton Woods System,bretton-woods-system,"A timeline of major milestones in the creation, operation, and dissolution of the Bretton Woods international monetary system and its institutional legacy.",finance,15,1971-08-15,day,United States suspends gold convertibility,"President Richard Nixon ends the dollar's convertibility into gold for foreign monetary authorities, a defining rupture in the system.",5,United States,,Encyclopaedia Britannica,https://www.britannica.com/topic/Bretton-Woods-system,0.95,finance;gold
Timeline of the Bretton Woods System,bretton-woods-system,"A timeline of major milestones in the creation, operation, and dissolution of the Bretton Woods international monetary system and its institutional legacy.",finance,16,1971-12,month,Smithsonian Agreement is reached,Major countries attempt to preserve fixed exchange rates through a new realignment of currencies.,4,"Washington, D.C., United States",,Encyclopaedia Britannica,https://www.britannica.com/topic/Bretton-Woods-system,0.95,finance;currency
Timeline of the Bretton Woods System,bretton-woods-system,"A timeline of major milestones in the creation, operation, and dissolution of the Bretton Woods international monetary system and its institutional legacy.",finance,17,1972,year,European snake narrows exchange-rate bands,European countries establish the 'snake in the tunnel' arrangement to limit exchange-rate fluctuation after the Bretton Woods shock.,3,Europe,,Encyclopaedia Britannica,https://www.britannica.com/topic/Bretton-Woods-system,0.95,finance;europe
Timeline of the Bretton Woods System,bretton-woods-system,"A timeline of major milestones in the creation, operation, and dissolution of the Bretton Woods international monetary system and its institutional legacy.",finance,18,1973-03,month,Major currencies begin floating,The move by leading economies to generalized floating exchange rates marks the effective end of Bretton Woods as an operating system.,5,International,,Encyclopaedia Britannica,https://www.britannica.com/topic/Bretton-Woods-system,0.95,finance;currency
Timeline of the Bretton Woods System,bretton-woods-system,"A timeline of major milestones in the creation, operation, and dissolution of the Bretton Woods international monetary system and its institutional legacy.",finance,19,1976,year,Jamaica Accords formalize post-Bretton Woods order,"IMF members agree in Jamaica to revise the rules of the international monetary system, recognizing a broader role for floating rates.",5,Jamaica,,Encyclopaedia Britannica,https://www.britannica.com/topic/Bretton-Woods-system,0.95,finance;institutions
Timeline of the Bretton Woods System,bretton-woods-system,"A timeline of major milestones in the creation, operation, and dissolution of the Bretton Woods international monetary system and its institutional legacy.",finance,20,1978-04-01,day,IMF Second Amendment takes effect,"The second amendment to the IMF Articles of Agreement enters into force, legally confirming the transition away from the original Bretton Woods rules.",5,International,,Encyclopaedia Britannica,https://www.britannica.com/topic/Bretton-Woods-system,0.95,finance;law
Timeline of United States Presidential Elections,united-states-presidential-elections,"A timeline of pivotal United States presidential elections that reshaped political coalitions, institutions, and the transfer of executive power.",politics,1,1788,year,George Washington is elected first president,The first presidential election under the Constitution makes George Washington the inaugural president of the United States.,5,United States,,U.S. National Archives,https://www.archives.gov/electoral-college,0.98,politics;elections
Timeline of United States Presidential Elections,united-states-presidential-elections,"A timeline of pivotal United States presidential elections that reshaped political coalitions, institutions, and the transfer of executive power.",politics,2,1796,year,John Adams wins the first contested election,John Adams defeats Thomas Jefferson in the first truly contested U.S. presidential election.,4,United States,,U.S. National Archives,https://www.archives.gov/electoral-college,0.98,politics;elections
Timeline of United States Presidential Elections,united-states-presidential-elections,"A timeline of pivotal United States presidential elections that reshaped political coalitions, institutions, and the transfer of executive power.",politics,3,1800,year,Jefferson wins after an Electoral College tie,The election of 1800 ends in a tie between Thomas Jefferson and Aaron Burr and is decided in the House of Representatives.,5,United States,,U.S. National Archives,https://www.archives.gov/electoral-college,0.98,politics;constitution
Timeline of United States Presidential Elections,united-states-presidential-elections,"A timeline of pivotal United States presidential elections that reshaped political coalitions, institutions, and the transfer of executive power.",politics,4,1804,year,Twelfth Amendment reshapes presidential voting,The election following ratification of the Twelfth Amendment uses separate electoral votes for president and vice president.,4,United States,,U.S. National Archives,https://www.archives.gov/electoral-college,0.98,politics;constitution
Timeline of United States Presidential Elections,united-states-presidential-elections,"A timeline of pivotal United States presidential elections that reshaped political coalitions, institutions, and the transfer of executive power.",politics,5,1824,year,House of Representatives decides the election,No candidate wins an electoral majority and the House selects John Quincy Adams over Andrew Jackson.,5,United States,,U.S. National Archives,https://www.archives.gov/electoral-college,0.98,politics;elections
Timeline of United States Presidential Elections,united-states-presidential-elections,"A timeline of pivotal United States presidential elections that reshaped political coalitions, institutions, and the transfer of executive power.",politics,6,1828,year,Andrew Jackson wins mass-party era election,Andrew Jackson's victory signals the expansion of popular politics and a new style of democratic campaigning.,4,United States,,U.S. National Archives,https://www.archives.gov/electoral-college,0.98,politics;democracy
Timeline of United States Presidential Elections,united-states-presidential-elections,"A timeline of pivotal United States presidential elections that reshaped political coalitions, institutions, and the transfer of executive power.",politics,7,1860,year,Abraham Lincoln wins amid sectional crisis,Lincoln's election accelerates the secession crisis that leads to the Civil War.,5,United States,,U.S. National Archives,https://www.archives.gov/electoral-college,0.98,politics;slavery
Timeline of United States Presidential Elections,united-states-presidential-elections,"A timeline of pivotal United States presidential elections that reshaped political coalitions, institutions, and the transfer of executive power.",politics,8,1876,year,Hayes-Tilden election ends in dispute,A contested electoral outcome leads to the Compromise of 1877 and the end of Reconstruction.,5,United States,,U.S. National Archives,https://www.archives.gov/electoral-college,0.98,politics;reconstruction
Timeline of United States Presidential Elections,united-states-presidential-elections,"A timeline of pivotal United States presidential elections that reshaped political coalitions, institutions, and the transfer of executive power.",politics,9,1896,year,McKinley defeats Bryan in a realigning election,William McKinley's victory helps inaugurate a new Republican-dominated political era.,5,United States,,U.S. National Archives,https://www.archives.gov/electoral-college,0.98,politics;elections
Timeline of United States Presidential Elections,united-states-presidential-elections,"A timeline of pivotal United States presidential elections that reshaped political coalitions, institutions, and the transfer of executive power.",politics,10,1912,year,Wilson wins in a three-way race,Woodrow Wilson wins after the Republican split between William Howard Taft and Theodore Roosevelt.,4,United States,,U.S. National Archives,https://www.archives.gov/electoral-college,0.98,politics;parties
Timeline of United States Presidential Elections,united-states-presidential-elections,"A timeline of pivotal United States presidential elections that reshaped political coalitions, institutions, and the transfer of executive power.",politics,11,1920,year,Women vote nationwide in a presidential election,The first presidential election after ratification of the Nineteenth Amendment expands the electorate dramatically.,4,United States,,U.S. National Archives,https://www.archives.gov/electoral-college,0.98,politics;rights
Timeline of United States Presidential Elections,united-states-presidential-elections,"A timeline of pivotal United States presidential elections that reshaped political coalitions, institutions, and the transfer of executive power.",politics,12,1932,year,Franklin D. Roosevelt wins during the Depression,Roosevelt's election ushers in the New Deal coalition amid the Great Depression.,5,United States,,U.S. National Archives,https://www.archives.gov/electoral-college,0.98,politics;economy
Timeline of United States Presidential Elections,united-states-presidential-elections,"A timeline of pivotal United States presidential elections that reshaped political coalitions, institutions, and the transfer of executive power.",politics,13,1948,year,Truman wins an upset victory,Harry S. Truman defeats Thomas E. Dewey despite widespread expectations of a Republican win.,4,United States,,U.S. National Archives,https://www.archives.gov/electoral-college,0.98,politics;elections
Timeline of United States Presidential Elections,united-states-presidential-elections,"A timeline of pivotal United States presidential elections that reshaped political coalitions, institutions, and the transfer of executive power.",politics,14,1960,year,Kennedy defeats Nixon in the television age,John F. Kennedy's narrow victory over Richard Nixon marks a new era of media-centered presidential politics.,4,United States,,U.S. National Archives,https://www.archives.gov/electoral-college,0.98,politics;media
Timeline of United States Presidential Elections,united-states-presidential-elections,"A timeline of pivotal United States presidential elections that reshaped political coalitions, institutions, and the transfer of executive power.",politics,15,1968,year,Nixon wins amid war and unrest,"Richard Nixon captures the presidency during a year shaped by the Vietnam War, protests, and political violence.",4,United States,,U.S. National Archives,https://www.archives.gov/electoral-college,0.98,politics;war
Timeline of United States Presidential Elections,united-states-presidential-elections,"A timeline of pivotal United States presidential elections that reshaped political coalitions, institutions, and the transfer of executive power.",politics,16,1980,year,Reagan defeats Carter,Ronald Reagan's victory signals a conservative political realignment with long-term effects on U.S. politics.,5,United States,,U.S. National Archives,https://www.archives.gov/electoral-college,0.98,politics;conservatism
Timeline of United States Presidential Elections,united-states-presidential-elections,"A timeline of pivotal United States presidential elections that reshaped political coalitions, institutions, and the transfer of executive power.",politics,17,1992,year,Clinton wins in a three-candidate contest,Bill Clinton defeats incumbent George H. W. Bush as Ross Perot's independent candidacy reshapes the race.,4,United States,,U.S. National Archives,https://www.archives.gov/electoral-college,0.98,politics;elections
Timeline of United States Presidential Elections,united-states-presidential-elections,"A timeline of pivotal United States presidential elections that reshaped political coalitions, institutions, and the transfer of executive power.",politics,18,2000,year,Bush wins after recount and court battle,The election between George W. Bush and Al Gore is decided after a disputed Florida recount and Supreme Court intervention.,5,United States,,U.S. National Archives,https://www.archives.gov/electoral-college,0.98,politics;law
Timeline of United States Presidential Elections,united-states-presidential-elections,"A timeline of pivotal United States presidential elections that reshaped political coalitions, institutions, and the transfer of executive power.",politics,19,2008,year,Barack Obama is elected president,Obama becomes the first African American elected president of the United States.,5,United States,,U.S. National Archives,https://www.archives.gov/electoral-college,0.98,politics;rights
Timeline of United States Presidential Elections,united-states-presidential-elections,"A timeline of pivotal United States presidential elections that reshaped political coalitions, institutions, and the transfer of executive power.",politics,20,2024,year,Donald Trump wins a nonconsecutive second term,Trump defeats Kamala Harris and becomes the first U.S. president since Grover Cleveland to win nonconsecutive terms.,5,United States,,U.S. National Archives,https://www.archives.gov/electoral-college/2024,0.98,politics;elections
Timeline of Ancient Mesopotamia,ancient-mesopotamia,"A timeline of major political, cultural, and intellectual developments in ancient Mesopotamia from the rise of cities to the end of Babylonian centrality.",history,1,c. 3500 BCE,approximate,Urban growth accelerates at Uruk,"Uruk emerges as one of the world's earliest major cities, marking a decisive phase in Mesopotamian urban civilization.",5,Uruk,,Encyclopaedia Britannica,https://www.britannica.com/place/Mesopotamia-historical-region-Asia,0.95,mesopotamia;urbanization
Timeline of Ancient Mesopotamia,ancient-mesopotamia,"A timeline of major political, cultural, and intellectual developments in ancient Mesopotamia from the rise of cities to the end of Babylonian centrality.",history,2,c. 3300 BCE,approximate,Proto-cuneiform writing appears,The earliest known writing systems in Mesopotamia develop for accounting and administrative use.,5,Southern Mesopotamia,,Encyclopaedia Britannica,https://www.britannica.com/place/Mesopotamia-historical-region-Asia,0.95,mesopotamia;writing
Timeline of Ancient Mesopotamia,ancient-mesopotamia,"A timeline of major political, cultural, and intellectual developments in ancient Mesopotamia from the rise of cities to the end of Babylonian centrality.",history,3,c. 2900 BCE,approximate,Early Dynastic city-states consolidate,"Independent city-states such as Ur, Uruk, Lagash, and Kish dominate southern Mesopotamian politics.",4,Sumer,,Encyclopaedia Britannica,https://www.britannica.com/place/Mesopotamia-historical-region-Asia,0.95,mesopotamia;state
Timeline of Ancient Mesopotamia,ancient-mesopotamia,"A timeline of major political, cultural, and intellectual developments in ancient Mesopotamia from the rise of cities to the end of Babylonian centrality.",history,4,c. 2600 BCE,approximate,Royal Cemetery of Ur flourishes,"The elite burials at Ur reflect the wealth, hierarchy, and ritual culture of early Mesopotamian states.",3,Ur,,Encyclopaedia Britannica,https://www.britannica.com/place/Mesopotamia-historical-region-Asia,0.95,mesopotamia;culture
Timeline of Ancient Mesopotamia,ancient-mesopotamia,"A timeline of major political, cultural, and intellectual developments in ancient Mesopotamia from the rise of cities to the end of Babylonian centrality.",history,5,c. 2334 BCE,approximate,Sargon founds the Akkadian Empire,Sargon of Akkad creates one of the first territorial empires in recorded history.,5,Mesopotamia,,Encyclopaedia Britannica,https://www.britannica.com/place/Mesopotamia-historical-region-Asia,0.95,mesopotamia;empire
Timeline of Ancient Mesopotamia,ancient-mesopotamia,"A timeline of major political, cultural, and intellectual developments in ancient Mesopotamia from the rise of cities to the end of Babylonian centrality.",history,6,c. 2254 BCE,approximate,Naram-Sin reaches imperial high point,"Under Naram-Sin, Akkadian power expands and imperial kingship is exalted in new ways.",4,Mesopotamia,,Encyclopaedia Britannica,https://www.britannica.com/place/Mesopotamia-historical-region-Asia,0.95,mesopotamia;empire
Timeline of Ancient Mesopotamia,ancient-mesopotamia,"A timeline of major political, cultural, and intellectual developments in ancient Mesopotamia from the rise of cities to the end of Babylonian centrality.",history,7,c. 2154 BCE,approximate,Akkadian Empire collapses,The Akkadian imperial order breaks down amid internal strain and external pressure.,4,Mesopotamia,,Encyclopaedia Britannica,https://www.britannica.com/place/Mesopotamia-historical-region-Asia,0.95,mesopotamia;empire
Timeline of Ancient Mesopotamia,ancient-mesopotamia,"A timeline of major political, cultural, and intellectual developments in ancient Mesopotamia from the rise of cities to the end of Babylonian centrality.",history,8,c. 2112 BCE,approximate,Ur-Nammu establishes the Third Dynasty of Ur,Ur-Nammu reunifies much of southern Mesopotamia and founds the Ur III state.,5,Ur,,Encyclopaedia Britannica,https://www.britannica.com/place/Mesopotamia-historical-region-Asia,0.95,mesopotamia;state
Timeline of Ancient Mesopotamia,ancient-mesopotamia,"A timeline of major political, cultural, and intellectual developments in ancient Mesopotamia from the rise of cities to the end of Babylonian centrality.",history,9,c. 2100 BCE,approximate,Code of Ur-Nammu is issued,One of the earliest known law codes is promulgated under the rulers of Ur III.,4,Ur,,Encyclopaedia Britannica,https://www.britannica.com/place/Mesopotamia-historical-region-Asia,0.95,mesopotamia;law
Timeline of Ancient Mesopotamia,ancient-mesopotamia,"A timeline of major political, cultural, and intellectual developments in ancient Mesopotamia from the rise of cities to the end of Babylonian centrality.",history,10,2004 BCE,year,Ur III falls to invading forces,"The Third Dynasty of Ur collapses, ending the last great Sumerian-led state.",5,Ur,,Encyclopaedia Britannica,https://www.britannica.com/place/Mesopotamia-historical-region-Asia,0.95,mesopotamia;state
Timeline of Ancient Mesopotamia,ancient-mesopotamia,"A timeline of major political, cultural, and intellectual developments in ancient Mesopotamia from the rise of cities to the end of Babylonian centrality.",history,11,c. 1894 BCE,approximate,Amorite dynasty is established at Babylon,"An Amorite ruling house takes power in Babylon, beginning the dynasty later associated with Hammurabi.",4,Babylon,,Encyclopaedia Britannica,https://www.britannica.com/place/Mesopotamia-historical-region-Asia,0.95,mesopotamia;dynasty
Timeline of Ancient Mesopotamia,ancient-mesopotamia,"A timeline of major political, cultural, and intellectual developments in ancient Mesopotamia from the rise of cities to the end of Babylonian centrality.",history,12,c. 1792 BCE,approximate,Hammurabi becomes king of Babylon,Hammurabi begins the reign that will make Babylon the leading power in southern Mesopotamia.,5,Babylon,,Encyclopaedia Britannica,https://www.britannica.com/place/Mesopotamia-historical-region-Asia,0.95,mesopotamia;babylon
Timeline of Ancient Mesopotamia,ancient-mesopotamia,"A timeline of major political, cultural, and intellectual developments in ancient Mesopotamia from the rise of cities to the end of Babylonian centrality.",history,13,c. 1754 BCE,approximate,Code of Hammurabi is compiled,The Babylonian law collection associated with Hammurabi becomes one of the most famous legal texts of the ancient world.,5,Babylon,,Encyclopaedia Britannica,https://www.britannica.com/place/Mesopotamia-historical-region-Asia,0.95,mesopotamia;law
Timeline of Ancient Mesopotamia,ancient-mesopotamia,"A timeline of major political, cultural, and intellectual developments in ancient Mesopotamia from the rise of cities to the end of Babylonian centrality.",history,14,1595 BCE,year,Hittites sack Babylon,A Hittite raid captures Babylon and contributes to the end of the First Babylonian Dynasty.,4,Babylon,,Encyclopaedia Britannica,https://www.britannica.com/place/Mesopotamia-historical-region-Asia,0.95,mesopotamia;war
Timeline of Ancient Mesopotamia,ancient-mesopotamia,"A timeline of major political, cultural, and intellectual developments in ancient Mesopotamia from the rise of cities to the end of Babylonian centrality.",history,15,c. 1365 BCE,approximate,Assyria rises under Ashur-uballit I,Assyria reemerges as a major regional power in the Middle Assyrian period.,4,Assyria,,Encyclopaedia Britannica,https://www.britannica.com/place/Mesopotamia-historical-region-Asia,0.95,mesopotamia;assyria
Timeline of Ancient Mesopotamia,ancient-mesopotamia,"A timeline of major political, cultural, and intellectual developments in ancient Mesopotamia from the rise of cities to the end of Babylonian centrality.",history,16,911 BCE,year,Neo-Assyrian expansion begins under Adad-nirari II,The accession of Adad-nirari II marks the beginning of the Neo-Assyrian Empire's rise.,4,Assyria,,Encyclopaedia Britannica,https://www.britannica.com/place/Mesopotamia-historical-region-Asia,0.95,mesopotamia;assyria
Timeline of Ancient Mesopotamia,ancient-mesopotamia,"A timeline of major political, cultural, and intellectual developments in ancient Mesopotamia from the rise of cities to the end of Babylonian centrality.",history,17,722 BCE,year,Assyria captures Samaria,The fall of Samaria demonstrates the military reach of the Neo-Assyrian Empire in the Levant.,3,Samaria,,Encyclopaedia Britannica,https://www.britannica.com/place/Mesopotamia-historical-region-Asia,0.95,mesopotamia;assyria
Timeline of Ancient Mesopotamia,ancient-mesopotamia,"A timeline of major political, cultural, and intellectual developments in ancient Mesopotamia from the rise of cities to the end of Babylonian centrality.",history,18,612 BCE,year,Nineveh falls,"A coalition of Babylonians and Medes captures Nineveh, ending Assyrian imperial dominance.",5,Nineveh,,Encyclopaedia Britannica,https://www.britannica.com/place/Mesopotamia-historical-region-Asia,0.95,mesopotamia;war
Timeline of Ancient Mesopotamia,ancient-mesopotamia,"A timeline of major political, cultural, and intellectual developments in ancient Mesopotamia from the rise of cities to the end of Babylonian centrality.",history,19,539 BCE,year,Cyrus the Great captures Babylon,The Persian conquest of Babylon brings Mesopotamia under Achaemenid rule.,5,Babylon,,Encyclopaedia Britannica,https://www.britannica.com/place/Mesopotamia-historical-region-Asia,0.95,mesopotamia;empire
Timeline of Ancient Mesopotamia,ancient-mesopotamia,"A timeline of major political, cultural, and intellectual developments in ancient Mesopotamia from the rise of cities to the end of Babylonian centrality.",history,20,331 BCE,year,Alexander the Great enters Babylon,Alexander's conquest brings Mesopotamia into the Hellenistic world.,4,Babylon,,Encyclopaedia Britannica,https://www.britannica.com/place/Mesopotamia-historical-region-Asia,0.95,mesopotamia;empire
Timeline of the History of Advertising,history-of-advertising,"A timeline of major milestones in the history of advertising, from early notices and print ads to broadcast, search, and social media marketing.",culture,1,c. 3000 BCE,approximate,Written commercial notices appear in ancient Egypt,Early written notices advertising goods and services appear in ancient Egyptian society.,2,Ancient Egypt,,Encyclopaedia Britannica,https://www.britannica.com/money/advertising,0.95,advertising;commerce
Timeline of the History of Advertising,history-of-advertising,"A timeline of major milestones in the history of advertising, from early notices and print ads to broadcast, search, and social media marketing.",culture,2,79,year,Pompeii preserves wall advertising,Commercial and political wall notices preserved at Pompeii reveal the long history of public advertising.,2,Pompeii,,Encyclopaedia Britannica,https://www.britannica.com/money/advertising,0.95,advertising;urbanization
Timeline of the History of Advertising,history-of-advertising,"A timeline of major milestones in the history of advertising, from early notices and print ads to broadcast, search, and social media marketing.",culture,3,1450,year,Movable-type printing transforms promotion,The spread of Gutenberg-style printing creates new possibilities for reproducible commercial notices and advertisements.,5,Europe,,Encyclopaedia Britannica,https://www.britannica.com/money/advertising,0.95,advertising;printing
Timeline of the History of Advertising,history-of-advertising,"A timeline of major milestones in the history of advertising, from early notices and print ads to broadcast, search, and social media marketing.",culture,4,1472,year,An early English printed advertisement appears,"A printed handbill in England advertises a prayer book, often cited among the earliest surviving English printed advertisements.",3,England,,Encyclopaedia Britannica,https://www.britannica.com/money/advertising,0.95,advertising;printing
Timeline of the History of Advertising,history-of-advertising,"A timeline of major milestones in the history of advertising, from early notices and print ads to broadcast, search, and social media marketing.",culture,5,1657,year,Newspaper advertising expands in London,"Advertisements for products such as coffee begin appearing in English newspapers, marking a broader print advertising culture.",4,"London, United Kingdom",,Encyclopaedia Britannica,https://www.britannica.com/money/advertising,0.95,advertising;media
Timeline of the History of Advertising,history-of-advertising,"A timeline of major milestones in the history of advertising, from early notices and print ads to broadcast, search, and social media marketing.",culture,6,1704,year,The Boston News-Letter carries ads,"America's first continuously published newspaper includes advertisements, helping establish the colonial newspaper ad market.",3,"Boston, United States",,Encyclopaedia Britannica,https://www.britannica.com/money/advertising,0.95,advertising;media
Timeline of the History of Advertising,history-of-advertising,"A timeline of major milestones in the history of advertising, from early notices and print ads to broadcast, search, and social media marketing.",culture,7,1796,year,Lithography is invented,Alois Senefelder's lithographic process later transforms poster design and mass visual advertising.,4,Germany,,Encyclopaedia Britannica,https://www.britannica.com/money/advertising,0.95,advertising;printing
Timeline of the History of Advertising,history-of-advertising,"A timeline of major milestones in the history of advertising, from early notices and print ads to broadcast, search, and social media marketing.",culture,8,1835,year,Modern poster advertising accelerates in Paris,Improved color printing and urban display culture make the illustrated poster an important advertising medium.,3,"Paris, France",,Encyclopaedia Britannica,https://www.britannica.com/money/advertising,0.95,advertising;design
Timeline of the History of Advertising,history-of-advertising,"A timeline of major milestones in the history of advertising, from early notices and print ads to broadcast, search, and social media marketing.",culture,9,1841,year,Volney B. Palmer opens a U.S. ad agency,Palmer establishes a business widely regarded as the first American advertising agency.,5,"Philadelphia, United States",,Encyclopaedia Britannica,https://www.britannica.com/money/advertising,0.95,advertising;business
Timeline of the History of Advertising,history-of-advertising,"A timeline of major milestones in the history of advertising, from early notices and print ads to broadcast, search, and social media marketing.",culture,10,1867,year,Billboard leasing becomes organized in the United States,Large-format outdoor advertising grows as billboard space begins to be sold systematically.,3,United States,,Encyclopaedia Britannica,https://www.britannica.com/money/advertising,0.95,advertising;urbanization
Timeline of the History of Advertising,history-of-advertising,"A timeline of major milestones in the history of advertising, from early notices and print ads to broadcast, search, and social media marketing.",culture,11,1882,year,Electric signs enter commercial use,Illuminated electric signs begin changing nighttime advertising in major cities.,3,"London, United Kingdom",,Encyclopaedia Britannica,https://www.britannica.com/money/advertising,0.95,advertising;technology
Timeline of the History of Advertising,history-of-advertising,"A timeline of major milestones in the history of advertising, from early notices and print ads to broadcast, search, and social media marketing.",culture,12,1892,year,Sears mail-order catalog reaches mass consumers,Mail-order catalogs become an influential advertising and retail medium in the United States.,4,United States,,Encyclopaedia Britannica,https://www.britannica.com/money/advertising,0.95,advertising;commerce
