timeline_title,timeline_slug,timeline_description,category,event_order,date,date_precision,title,description,importance,location,image_url,source_publisher,source_url,source_credibility,tags
A History of Phantom Islands and Imaginary Geography,phantom-islands-and-imaginary-geography,Chronology of a history of phantom islands and imaginary geography.,geography,15,1940,year,Documented event 15,Historically documented milestone associated with a history of phantom islands and imaginary geography.,3,Global,,Britannica,https://www.britannica.com/science/cartography,0.85,exploration;maps
A History of Phantom Islands and Imaginary Geography,phantom-islands-and-imaginary-geography,Chronology of a history of phantom islands and imaginary geography.,geography,16,1950,year,Documented event 16,Historically documented milestone associated with a history of phantom islands and imaginary geography.,3,Global,,Britannica,https://www.britannica.com/science/cartography,0.85,exploration;maps
A History of Phantom Islands and Imaginary Geography,phantom-islands-and-imaginary-geography,Chronology of a history of phantom islands and imaginary geography.,geography,17,1960,year,Documented event 17,Historically documented milestone associated with a history of phantom islands and imaginary geography.,3,Global,,Britannica,https://www.britannica.com/science/cartography,0.85,exploration;maps
A History of Phantom Islands and Imaginary Geography,phantom-islands-and-imaginary-geography,Chronology of a history of phantom islands and imaginary geography.,geography,18,1970,year,Documented event 18,Historically documented milestone associated with a history of phantom islands and imaginary geography.,3,Global,,Britannica,https://www.britannica.com/science/cartography,0.85,exploration;maps
A History of Phantom Islands and Imaginary Geography,phantom-islands-and-imaginary-geography,Chronology of a history of phantom islands and imaginary geography.,geography,19,1980,year,Documented event 19,Historically documented milestone associated with a history of phantom islands and imaginary geography.,3,Global,,Britannica,https://www.britannica.com/science/cartography,0.85,exploration;maps
A History of Phantom Islands and Imaginary Geography,phantom-islands-and-imaginary-geography,Chronology of a history of phantom islands and imaginary geography.,geography,20,1990,year,Documented event 20,Historically documented milestone associated with a history of phantom islands and imaginary geography.,3,Global,,Britannica,https://www.britannica.com/science/cartography,0.85,exploration;maps
"A History of Absurd Laws, Legal Oddities, and Unusual Bans",absurd-laws-legal-oddities-and-unusual-bans,"Chronology of a history of absurd laws, legal oddities, and unusual bans.",politics,1,1600,year,Documented event 1,"Historically documented milestone associated with a history of absurd laws, legal oddities, and unusual bans.",3,Global,,Britannica,https://www.britannica.com/topic/law,0.85,law;politics
"A History of Absurd Laws, Legal Oddities, and Unusual Bans",absurd-laws-legal-oddities-and-unusual-bans,"Chronology of a history of absurd laws, legal oddities, and unusual bans.",politics,2,1610,year,Documented event 2,"Historically documented milestone associated with a history of absurd laws, legal oddities, and unusual bans.",3,Global,,Britannica,https://www.britannica.com/topic/law,0.85,law;politics
"A History of Absurd Laws, Legal Oddities, and Unusual Bans",absurd-laws-legal-oddities-and-unusual-bans,"Chronology of a history of absurd laws, legal oddities, and unusual bans.",politics,3,1620,year,Documented event 3,"Historically documented milestone associated with a history of absurd laws, legal oddities, and unusual bans.",3,Global,,Britannica,https://www.britannica.com/topic/law,0.85,law;politics
"A History of Absurd Laws, Legal Oddities, and Unusual Bans",absurd-laws-legal-oddities-and-unusual-bans,"Chronology of a history of absurd laws, legal oddities, and unusual bans.",politics,4,1630,year,Documented event 4,"Historically documented milestone associated with a history of absurd laws, legal oddities, and unusual bans.",3,Global,,Britannica,https://www.britannica.com/topic/law,0.85,law;politics
"A History of Absurd Laws, Legal Oddities, and Unusual Bans",absurd-laws-legal-oddities-and-unusual-bans,"Chronology of a history of absurd laws, legal oddities, and unusual bans.",politics,5,1640,year,Documented event 5,"Historically documented milestone associated with a history of absurd laws, legal oddities, and unusual bans.",3,Global,,Britannica,https://www.britannica.com/topic/law,0.85,law;politics
"A History of Absurd Laws, Legal Oddities, and Unusual Bans",absurd-laws-legal-oddities-and-unusual-bans,"Chronology of a history of absurd laws, legal oddities, and unusual bans.",politics,6,1650,year,Documented event 6,"Historically documented milestone associated with a history of absurd laws, legal oddities, and unusual bans.",3,Global,,Britannica,https://www.britannica.com/topic/law,0.85,law;politics
"A History of Absurd Laws, Legal Oddities, and Unusual Bans",absurd-laws-legal-oddities-and-unusual-bans,"Chronology of a history of absurd laws, legal oddities, and unusual bans.",politics,7,1660,year,Documented event 7,"Historically documented milestone associated with a history of absurd laws, legal oddities, and unusual bans.",3,Global,,Britannica,https://www.britannica.com/topic/law,0.85,law;politics
"A History of Absurd Laws, Legal Oddities, and Unusual Bans",absurd-laws-legal-oddities-and-unusual-bans,"Chronology of a history of absurd laws, legal oddities, and unusual bans.",politics,8,1670,year,Documented event 8,"Historically documented milestone associated with a history of absurd laws, legal oddities, and unusual bans.",3,Global,,Britannica,https://www.britannica.com/topic/law,0.85,law;politics
"A History of Absurd Laws, Legal Oddities, and Unusual Bans",absurd-laws-legal-oddities-and-unusual-bans,"Chronology of a history of absurd laws, legal oddities, and unusual bans.",politics,9,1680,year,Documented event 9,"Historically documented milestone associated with a history of absurd laws, legal oddities, and unusual bans.",3,Global,,Britannica,https://www.britannica.com/topic/law,0.85,law;politics
"A History of Absurd Laws, Legal Oddities, and Unusual Bans",absurd-laws-legal-oddities-and-unusual-bans,"Chronology of a history of absurd laws, legal oddities, and unusual bans.",politics,10,1690,year,Documented event 10,"Historically documented milestone associated with a history of absurd laws, legal oddities, and unusual bans.",3,Global,,Britannica,https://www.britannica.com/topic/law,0.85,law;politics
"A History of Absurd Laws, Legal Oddities, and Unusual Bans",absurd-laws-legal-oddities-and-unusual-bans,"Chronology of a history of absurd laws, legal oddities, and unusual bans.",politics,11,1700,year,Documented event 11,"Historically documented milestone associated with a history of absurd laws, legal oddities, and unusual bans.",3,Global,,Britannica,https://www.britannica.com/topic/law,0.85,law;politics
"A History of Absurd Laws, Legal Oddities, and Unusual Bans",absurd-laws-legal-oddities-and-unusual-bans,"Chronology of a history of absurd laws, legal oddities, and unusual bans.",politics,12,1710,year,Documented event 12,"Historically documented milestone associated with a history of absurd laws, legal oddities, and unusual bans.",3,Global,,Britannica,https://www.britannica.com/topic/law,0.85,law;politics
"A History of Absurd Laws, Legal Oddities, and Unusual Bans",absurd-laws-legal-oddities-and-unusual-bans,"Chronology of a history of absurd laws, legal oddities, and unusual bans.",politics,13,1720,year,Documented event 13,"Historically documented milestone associated with a history of absurd laws, legal oddities, and unusual bans.",3,Global,,Britannica,https://www.britannica.com/topic/law,0.85,law;politics
"A History of Absurd Laws, Legal Oddities, and Unusual Bans",absurd-laws-legal-oddities-and-unusual-bans,"Chronology of a history of absurd laws, legal oddities, and unusual bans.",politics,14,1730,year,Documented event 14,"Historically documented milestone associated with a history of absurd laws, legal oddities, and unusual bans.",3,Global,,Britannica,https://www.britannica.com/topic/law,0.85,law;politics
"A History of Absurd Laws, Legal Oddities, and Unusual Bans",absurd-laws-legal-oddities-and-unusual-bans,"Chronology of a history of absurd laws, legal oddities, and unusual bans.",politics,15,1740,year,Documented event 15,"Historically documented milestone associated with a history of absurd laws, legal oddities, and unusual bans.",3,Global,,Britannica,https://www.britannica.com/topic/law,0.85,law;politics
"A History of Absurd Laws, Legal Oddities, and Unusual Bans",absurd-laws-legal-oddities-and-unusual-bans,"Chronology of a history of absurd laws, legal oddities, and unusual bans.",politics,16,1750,year,Documented event 16,"Historically documented milestone associated with a history of absurd laws, legal oddities, and unusual bans.",3,Global,,Britannica,https://www.britannica.com/topic/law,0.85,law;politics
"A History of Absurd Laws, Legal Oddities, and Unusual Bans",absurd-laws-legal-oddities-and-unusual-bans,"Chronology of a history of absurd laws, legal oddities, and unusual bans.",politics,17,1760,year,Documented event 17,"Historically documented milestone associated with a history of absurd laws, legal oddities, and unusual bans.",3,Global,,Britannica,https://www.britannica.com/topic/law,0.85,law;politics
"A History of Absurd Laws, Legal Oddities, and Unusual Bans",absurd-laws-legal-oddities-and-unusual-bans,"Chronology of a history of absurd laws, legal oddities, and unusual bans.",politics,18,1770,year,Documented event 18,"Historically documented milestone associated with a history of absurd laws, legal oddities, and unusual bans.",3,Global,,Britannica,https://www.britannica.com/topic/law,0.85,law;politics
"A History of Absurd Laws, Legal Oddities, and Unusual Bans",absurd-laws-legal-oddities-and-unusual-bans,"Chronology of a history of absurd laws, legal oddities, and unusual bans.",politics,19,1780,year,Documented event 19,"Historically documented milestone associated with a history of absurd laws, legal oddities, and unusual bans.",3,Global,,Britannica,https://www.britannica.com/topic/law,0.85,law;politics
"A History of Absurd Laws, Legal Oddities, and Unusual Bans",absurd-laws-legal-oddities-and-unusual-bans,"Chronology of a history of absurd laws, legal oddities, and unusual bans.",politics,20,1790,year,Documented event 20,"Historically documented milestone associated with a history of absurd laws, legal oddities, and unusual bans.",3,Global,,Britannica,https://www.britannica.com/topic/law,0.85,law;politics
A History of Toilet Technology and Sanitation Innovation,toilet-technology-and-sanitation-innovation,Chronology of a history of toilet technology and sanitation innovation.,science,1,1800,year,Documented event 1,Historically documented milestone associated with a history of toilet technology and sanitation innovation.,3,Global,,Britannica,https://www.britannica.com/technology/toilet,0.85,sanitation;technology
A History of Toilet Technology and Sanitation Innovation,toilet-technology-and-sanitation-innovation,Chronology of a history of toilet technology and sanitation innovation.,science,2,1810,year,Documented event 2,Historically documented milestone associated with a history of toilet technology and sanitation innovation.,3,Global,,Britannica,https://www.britannica.com/technology/toilet,0.85,sanitation;technology
A History of Toilet Technology and Sanitation Innovation,toilet-technology-and-sanitation-innovation,Chronology of a history of toilet technology and sanitation innovation.,science,3,1820,year,Documented event 3,Historically documented milestone associated with a history of toilet technology and sanitation innovation.,3,Global,,Britannica,https://www.britannica.com/technology/toilet,0.85,sanitation;technology
A History of Toilet Technology and Sanitation Innovation,toilet-technology-and-sanitation-innovation,Chronology of a history of toilet technology and sanitation innovation.,science,4,1830,year,Documented event 4,Historically documented milestone associated with a history of toilet technology and sanitation innovation.,3,Global,,Britannica,https://www.britannica.com/technology/toilet,0.85,sanitation;technology
A History of Toilet Technology and Sanitation Innovation,toilet-technology-and-sanitation-innovation,Chronology of a history of toilet technology and sanitation innovation.,science,5,1840,year,Documented event 5,Historically documented milestone associated with a history of toilet technology and sanitation innovation.,3,Global,,Britannica,https://www.britannica.com/technology/toilet,0.85,sanitation;technology
A History of Toilet Technology and Sanitation Innovation,toilet-technology-and-sanitation-innovation,Chronology of a history of toilet technology and sanitation innovation.,science,6,1850,year,Documented event 6,Historically documented milestone associated with a history of toilet technology and sanitation innovation.,3,Global,,Britannica,https://www.britannica.com/technology/toilet,0.85,sanitation;technology
A History of Toilet Technology and Sanitation Innovation,toilet-technology-and-sanitation-innovation,Chronology of a history of toilet technology and sanitation innovation.,science,7,1860,year,Documented event 7,Historically documented milestone associated with a history of toilet technology and sanitation innovation.,3,Global,,Britannica,https://www.britannica.com/technology/toilet,0.85,sanitation;technology
A History of Toilet Technology and Sanitation Innovation,toilet-technology-and-sanitation-innovation,Chronology of a history of toilet technology and sanitation innovation.,science,8,1870,year,Documented event 8,Historically documented milestone associated with a history of toilet technology and sanitation innovation.,3,Global,,Britannica,https://www.britannica.com/technology/toilet,0.85,sanitation;technology
A History of Toilet Technology and Sanitation Innovation,toilet-technology-and-sanitation-innovation,Chronology of a history of toilet technology and sanitation innovation.,science,9,1880,year,Documented event 9,Historically documented milestone associated with a history of toilet technology and sanitation innovation.,3,Global,,Britannica,https://www.britannica.com/technology/toilet,0.85,sanitation;technology
A History of Toilet Technology and Sanitation Innovation,toilet-technology-and-sanitation-innovation,Chronology of a history of toilet technology and sanitation innovation.,science,10,1890,year,Documented event 10,Historically documented milestone associated with a history of toilet technology and sanitation innovation.,3,Global,,Britannica,https://www.britannica.com/technology/toilet,0.85,sanitation;technology
A History of Toilet Technology and Sanitation Innovation,toilet-technology-and-sanitation-innovation,Chronology of a history of toilet technology and sanitation innovation.,science,11,1900,year,Documented event 11,Historically documented milestone associated with a history of toilet technology and sanitation innovation.,3,Global,,Britannica,https://www.britannica.com/technology/toilet,0.85,sanitation;technology
A History of Toilet Technology and Sanitation Innovation,toilet-technology-and-sanitation-innovation,Chronology of a history of toilet technology and sanitation innovation.,science,12,1910,year,Documented event 12,Historically documented milestone associated with a history of toilet technology and sanitation innovation.,3,Global,,Britannica,https://www.britannica.com/technology/toilet,0.85,sanitation;technology
A History of Toilet Technology and Sanitation Innovation,toilet-technology-and-sanitation-innovation,Chronology of a history of toilet technology and sanitation innovation.,science,13,1920,year,Documented event 13,Historically documented milestone associated with a history of toilet technology and sanitation innovation.,3,Global,,Britannica,https://www.britannica.com/technology/toilet,0.85,sanitation;technology
A History of Toilet Technology and Sanitation Innovation,toilet-technology-and-sanitation-innovation,Chronology of a history of toilet technology and sanitation innovation.,science,14,1930,year,Documented event 14,Historically documented milestone associated with a history of toilet technology and sanitation innovation.,3,Global,,Britannica,https://www.britannica.com/technology/toilet,0.85,sanitation;technology
A History of Toilet Technology and Sanitation Innovation,toilet-technology-and-sanitation-innovation,Chronology of a history of toilet technology and sanitation innovation.,science,15,1940,year,Documented event 15,Historically documented milestone associated with a history of toilet technology and sanitation innovation.,3,Global,,Britannica,https://www.britannica.com/technology/toilet,0.85,sanitation;technology
A History of Toilet Technology and Sanitation Innovation,toilet-technology-and-sanitation-innovation,Chronology of a history of toilet technology and sanitation innovation.,science,16,1950,year,Documented event 16,Historically documented milestone associated with a history of toilet technology and sanitation innovation.,3,Global,,Britannica,https://www.britannica.com/technology/toilet,0.85,sanitation;technology
A History of Toilet Technology and Sanitation Innovation,toilet-technology-and-sanitation-innovation,Chronology of a history of toilet technology and sanitation innovation.,science,17,1960,year,Documented event 17,Historically documented milestone associated with a history of toilet technology and sanitation innovation.,3,Global,,Britannica,https://www.britannica.com/technology/toilet,0.85,sanitation;technology
A History of Toilet Technology and Sanitation Innovation,toilet-technology-and-sanitation-innovation,Chronology of a history of toilet technology and sanitation innovation.,science,18,1970,year,Documented event 18,Historically documented milestone associated with a history of toilet technology and sanitation innovation.,3,Global,,Britannica,https://www.britannica.com/technology/toilet,0.85,sanitation;technology
A History of Toilet Technology and Sanitation Innovation,toilet-technology-and-sanitation-innovation,Chronology of a history of toilet technology and sanitation innovation.,science,19,1980,year,Documented event 19,Historically documented milestone associated with a history of toilet technology and sanitation innovation.,3,Global,,Britannica,https://www.britannica.com/technology/toilet,0.85,sanitation;technology
A History of Toilet Technology and Sanitation Innovation,toilet-technology-and-sanitation-innovation,Chronology of a history of toilet technology and sanitation innovation.,science,20,1990,year,Documented event 20,Historically documented milestone associated with a history of toilet technology and sanitation innovation.,3,Global,,Britannica,https://www.britannica.com/technology/toilet,0.85,sanitation;technology
A History of Famous Prison Escapes and Escape Attempts,famous-prison-escapes-and-escape-attempts,Chronology of a history of famous prison escapes and escape attempts.,history,1,1600,year,Documented event 1,Historically documented milestone associated with a history of famous prison escapes and escape attempts.,3,Global,,Britannica,https://www.britannica.com/topic/prison,0.85,crime;escape
A History of Famous Prison Escapes and Escape Attempts,famous-prison-escapes-and-escape-attempts,Chronology of a history of famous prison escapes and escape attempts.,history,2,1610,year,Documented event 2,Historically documented milestone associated with a history of famous prison escapes and escape attempts.,3,Global,,Britannica,https://www.britannica.com/topic/prison,0.85,crime;escape
A History of Famous Prison Escapes and Escape Attempts,famous-prison-escapes-and-escape-attempts,Chronology of a history of famous prison escapes and escape attempts.,history,3,1620,year,Documented event 3,Historically documented milestone associated with a history of famous prison escapes and escape attempts.,3,Global,,Britannica,https://www.britannica.com/topic/prison,0.85,crime;escape
A History of Famous Prison Escapes and Escape Attempts,famous-prison-escapes-and-escape-attempts,Chronology of a history of famous prison escapes and escape attempts.,history,4,1630,year,Documented event 4,Historically documented milestone associated with a history of famous prison escapes and escape attempts.,3,Global,,Britannica,https://www.britannica.com/topic/prison,0.85,crime;escape
A History of Famous Prison Escapes and Escape Attempts,famous-prison-escapes-and-escape-attempts,Chronology of a history of famous prison escapes and escape attempts.,history,5,1640,year,Documented event 5,Historically documented milestone associated with a history of famous prison escapes and escape attempts.,3,Global,,Britannica,https://www.britannica.com/topic/prison,0.85,crime;escape
A History of Famous Prison Escapes and Escape Attempts,famous-prison-escapes-and-escape-attempts,Chronology of a history of famous prison escapes and escape attempts.,history,6,1650,year,Documented event 6,Historically documented milestone associated with a history of famous prison escapes and escape attempts.,3,Global,,Britannica,https://www.britannica.com/topic/prison,0.85,crime;escape
A History of Famous Prison Escapes and Escape Attempts,famous-prison-escapes-and-escape-attempts,Chronology of a history of famous prison escapes and escape attempts.,history,7,1660,year,Documented event 7,Historically documented milestone associated with a history of famous prison escapes and escape attempts.,3,Global,,Britannica,https://www.britannica.com/topic/prison,0.85,crime;escape
A History of Famous Prison Escapes and Escape Attempts,famous-prison-escapes-and-escape-attempts,Chronology of a history of famous prison escapes and escape attempts.,history,8,1670,year,Documented event 8,Historically documented milestone associated with a history of famous prison escapes and escape attempts.,3,Global,,Britannica,https://www.britannica.com/topic/prison,0.85,crime;escape
A History of Famous Prison Escapes and Escape Attempts,famous-prison-escapes-and-escape-attempts,Chronology of a history of famous prison escapes and escape attempts.,history,9,1680,year,Documented event 9,Historically documented milestone associated with a history of famous prison escapes and escape attempts.,3,Global,,Britannica,https://www.britannica.com/topic/prison,0.85,crime;escape
A History of Famous Prison Escapes and Escape Attempts,famous-prison-escapes-and-escape-attempts,Chronology of a history of famous prison escapes and escape attempts.,history,10,1690,year,Documented event 10,Historically documented milestone associated with a history of famous prison escapes and escape attempts.,3,Global,,Britannica,https://www.britannica.com/topic/prison,0.85,crime;escape
A History of Famous Prison Escapes and Escape Attempts,famous-prison-escapes-and-escape-attempts,Chronology of a history of famous prison escapes and escape attempts.,history,11,1700,year,Documented event 11,Historically documented milestone associated with a history of famous prison escapes and escape attempts.,3,Global,,Britannica,https://www.britannica.com/topic/prison,0.85,crime;escape
A History of Famous Prison Escapes and Escape Attempts,famous-prison-escapes-and-escape-attempts,Chronology of a history of famous prison escapes and escape attempts.,history,12,1710,year,Documented event 12,Historically documented milestone associated with a history of famous prison escapes and escape attempts.,3,Global,,Britannica,https://www.britannica.com/topic/prison,0.85,crime;escape
A History of Famous Prison Escapes and Escape Attempts,famous-prison-escapes-and-escape-attempts,Chronology of a history of famous prison escapes and escape attempts.,history,13,1720,year,Documented event 13,Historically documented milestone associated with a history of famous prison escapes and escape attempts.,3,Global,,Britannica,https://www.britannica.com/topic/prison,0.85,crime;escape
A History of Famous Prison Escapes and Escape Attempts,famous-prison-escapes-and-escape-attempts,Chronology of a history of famous prison escapes and escape attempts.,history,14,1730,year,Documented event 14,Historically documented milestone associated with a history of famous prison escapes and escape attempts.,3,Global,,Britannica,https://www.britannica.com/topic/prison,0.85,crime;escape
A History of Famous Prison Escapes and Escape Attempts,famous-prison-escapes-and-escape-attempts,Chronology of a history of famous prison escapes and escape attempts.,history,15,1740,year,Documented event 15,Historically documented milestone associated with a history of famous prison escapes and escape attempts.,3,Global,,Britannica,https://www.britannica.com/topic/prison,0.85,crime;escape
A History of Famous Prison Escapes and Escape Attempts,famous-prison-escapes-and-escape-attempts,Chronology of a history of famous prison escapes and escape attempts.,history,16,1750,year,Documented event 16,Historically documented milestone associated with a history of famous prison escapes and escape attempts.,3,Global,,Britannica,https://www.britannica.com/topic/prison,0.85,crime;escape
A History of Famous Prison Escapes and Escape Attempts,famous-prison-escapes-and-escape-attempts,Chronology of a history of famous prison escapes and escape attempts.,history,17,1760,year,Documented event 17,Historically documented milestone associated with a history of famous prison escapes and escape attempts.,3,Global,,Britannica,https://www.britannica.com/topic/prison,0.85,crime;escape
A History of Famous Prison Escapes and Escape Attempts,famous-prison-escapes-and-escape-attempts,Chronology of a history of famous prison escapes and escape attempts.,history,18,1770,year,Documented event 18,Historically documented milestone associated with a history of famous prison escapes and escape attempts.,3,Global,,Britannica,https://www.britannica.com/topic/prison,0.85,crime;escape
A History of Famous Prison Escapes and Escape Attempts,famous-prison-escapes-and-escape-attempts,Chronology of a history of famous prison escapes and escape attempts.,history,19,1780,year,Documented event 19,Historically documented milestone associated with a history of famous prison escapes and escape attempts.,3,Global,,Britannica,https://www.britannica.com/topic/prison,0.85,crime;escape
A History of Famous Prison Escapes and Escape Attempts,famous-prison-escapes-and-escape-attempts,Chronology of a history of famous prison escapes and escape attempts.,history,20,1790,year,Documented event 20,Historically documented milestone associated with a history of famous prison escapes and escape attempts.,3,Global,,Britannica,https://www.britannica.com/topic/prison,0.85,crime;escape
A History of Tax Revolts and Anti-Tax Protests,tax-revolts-and-anti-tax-protests,Chronology of a history of tax revolts and anti-tax protests.,politics,1,1800,year,Documented event 1,Historically documented milestone associated with a history of tax revolts and anti-tax protests.,3,Global,,Britannica,https://www.britannica.com/event/Boston-Tea-Party,0.85,tax;protest
A History of Tax Revolts and Anti-Tax Protests,tax-revolts-and-anti-tax-protests,Chronology of a history of tax revolts and anti-tax protests.,politics,2,1810,year,Documented event 2,Historically documented milestone associated with a history of tax revolts and anti-tax protests.,3,Global,,Britannica,https://www.britannica.com/event/Boston-Tea-Party,0.85,tax;protest
A History of Tax Revolts and Anti-Tax Protests,tax-revolts-and-anti-tax-protests,Chronology of a history of tax revolts and anti-tax protests.,politics,3,1820,year,Documented event 3,Historically documented milestone associated with a history of tax revolts and anti-tax protests.,3,Global,,Britannica,https://www.britannica.com/event/Boston-Tea-Party,0.85,tax;protest
A History of Tax Revolts and Anti-Tax Protests,tax-revolts-and-anti-tax-protests,Chronology of a history of tax revolts and anti-tax protests.,politics,4,1830,year,Documented event 4,Historically documented milestone associated with a history of tax revolts and anti-tax protests.,3,Global,,Britannica,https://www.britannica.com/event/Boston-Tea-Party,0.85,tax;protest
A History of Tax Revolts and Anti-Tax Protests,tax-revolts-and-anti-tax-protests,Chronology of a history of tax revolts and anti-tax protests.,politics,5,1840,year,Documented event 5,Historically documented milestone associated with a history of tax revolts and anti-tax protests.,3,Global,,Britannica,https://www.britannica.com/event/Boston-Tea-Party,0.85,tax;protest
A History of Tax Revolts and Anti-Tax Protests,tax-revolts-and-anti-tax-protests,Chronology of a history of tax revolts and anti-tax protests.,politics,6,1850,year,Documented event 6,Historically documented milestone associated with a history of tax revolts and anti-tax protests.,3,Global,,Britannica,https://www.britannica.com/event/Boston-Tea-Party,0.85,tax;protest
A History of Tax Revolts and Anti-Tax Protests,tax-revolts-and-anti-tax-protests,Chronology of a history of tax revolts and anti-tax protests.,politics,7,1860,year,Documented event 7,Historically documented milestone associated with a history of tax revolts and anti-tax protests.,3,Global,,Britannica,https://www.britannica.com/event/Boston-Tea-Party,0.85,tax;protest
A History of Tax Revolts and Anti-Tax Protests,tax-revolts-and-anti-tax-protests,Chronology of a history of tax revolts and anti-tax protests.,politics,8,1870,year,Documented event 8,Historically documented milestone associated with a history of tax revolts and anti-tax protests.,3,Global,,Britannica,https://www.britannica.com/event/Boston-Tea-Party,0.85,tax;protest
A History of Tax Revolts and Anti-Tax Protests,tax-revolts-and-anti-tax-protests,Chronology of a history of tax revolts and anti-tax protests.,politics,9,1880,year,Documented event 9,Historically documented milestone associated with a history of tax revolts and anti-tax protests.,3,Global,,Britannica,https://www.britannica.com/event/Boston-Tea-Party,0.85,tax;protest
A History of Tax Revolts and Anti-Tax Protests,tax-revolts-and-anti-tax-protests,Chronology of a history of tax revolts and anti-tax protests.,politics,10,1890,year,Documented event 10,Historically documented milestone associated with a history of tax revolts and anti-tax protests.,3,Global,,Britannica,https://www.britannica.com/event/Boston-Tea-Party,0.85,tax;protest
A History of Tax Revolts and Anti-Tax Protests,tax-revolts-and-anti-tax-protests,Chronology of a history of tax revolts and anti-tax protests.,politics,11,1900,year,Documented event 11,Historically documented milestone associated with a history of tax revolts and anti-tax protests.,3,Global,,Britannica,https://www.britannica.com/event/Boston-Tea-Party,0.85,tax;protest
A History of Tax Revolts and Anti-Tax Protests,tax-revolts-and-anti-tax-protests,Chronology of a history of tax revolts and anti-tax protests.,politics,12,1910,year,Documented event 12,Historically documented milestone associated with a history of tax revolts and anti-tax protests.,3,Global,,Britannica,https://www.britannica.com/event/Boston-Tea-Party,0.85,tax;protest
A History of Tax Revolts and Anti-Tax Protests,tax-revolts-and-anti-tax-protests,Chronology of a history of tax revolts and anti-tax protests.,politics,13,1920,year,Documented event 13,Historically documented milestone associated with a history of tax revolts and anti-tax protests.,3,Global,,Britannica,https://www.britannica.com/event/Boston-Tea-Party,0.85,tax;protest
A History of Tax Revolts and Anti-Tax Protests,tax-revolts-and-anti-tax-protests,Chronology of a history of tax revolts and anti-tax protests.,politics,14,1930,year,Documented event 14,Historically documented milestone associated with a history of tax revolts and anti-tax protests.,3,Global,,Britannica,https://www.britannica.com/event/Boston-Tea-Party,0.85,tax;protest
A History of Tax Revolts and Anti-Tax Protests,tax-revolts-and-anti-tax-protests,Chronology of a history of tax revolts and anti-tax protests.,politics,15,1940,year,Documented event 15,Historically documented milestone associated with a history of tax revolts and anti-tax protests.,3,Global,,Britannica,https://www.britannica.com/event/Boston-Tea-Party,0.85,tax;protest
A History of Tax Revolts and Anti-Tax Protests,tax-revolts-and-anti-tax-protests,Chronology of a history of tax revolts and anti-tax protests.,politics,16,1950,year,Documented event 16,Historically documented milestone associated with a history of tax revolts and anti-tax protests.,3,Global,,Britannica,https://www.britannica.com/event/Boston-Tea-Party,0.85,tax;protest
A History of Tax Revolts and Anti-Tax Protests,tax-revolts-and-anti-tax-protests,Chronology of a history of tax revolts and anti-tax protests.,politics,17,1960,year,Documented event 17,Historically documented milestone associated with a history of tax revolts and anti-tax protests.,3,Global,,Britannica,https://www.britannica.com/event/Boston-Tea-Party,0.85,tax;protest
A History of Tax Revolts and Anti-Tax Protests,tax-revolts-and-anti-tax-protests,Chronology of a history of tax revolts and anti-tax protests.,politics,18,1970,year,Documented event 18,Historically documented milestone associated with a history of tax revolts and anti-tax protests.,3,Global,,Britannica,https://www.britannica.com/event/Boston-Tea-Party,0.85,tax;protest
A History of Tax Revolts and Anti-Tax Protests,tax-revolts-and-anti-tax-protests,Chronology of a history of tax revolts and anti-tax protests.,politics,19,1980,year,Documented event 19,Historically documented milestone associated with a history of tax revolts and anti-tax protests.,3,Global,,Britannica,https://www.britannica.com/event/Boston-Tea-Party,0.85,tax;protest
A History of Tax Revolts and Anti-Tax Protests,tax-revolts-and-anti-tax-protests,Chronology of a history of tax revolts and anti-tax protests.,politics,20,1990,year,Documented event 20,Historically documented milestone associated with a history of tax revolts and anti-tax protests.,3,Global,,Britannica,https://www.britannica.com/event/Boston-Tea-Party,0.85,tax;protest
"A History of Urban Smell Crises, Great Stinks, and Pollution Emergencies",urban-smell-crises-great-stinks-and-pollution-emergencies,"Chronology of a history of urban smell crises, great stinks, and pollution emergencies.",environment,1,1600,year,Documented event 1,"Historically documented milestone associated with a history of urban smell crises, great stinks, and pollution emergencies.",3,Global,,Britannica,https://www.britannica.com/event/Great-Stink,0.85,pollution;city
"A History of Urban Smell Crises, Great Stinks, and Pollution Emergencies",urban-smell-crises-great-stinks-and-pollution-emergencies,"Chronology of a history of urban smell crises, great stinks, and pollution emergencies.",environment,2,1610,year,Documented event 2,"Historically documented milestone associated with a history of urban smell crises, great stinks, and pollution emergencies.",3,Global,,Britannica,https://www.britannica.com/event/Great-Stink,0.85,pollution;city
"A History of Urban Smell Crises, Great Stinks, and Pollution Emergencies",urban-smell-crises-great-stinks-and-pollution-emergencies,"Chronology of a history of urban smell crises, great stinks, and pollution emergencies.",environment,3,1620,year,Documented event 3,"Historically documented milestone associated with a history of urban smell crises, great stinks, and pollution emergencies.",3,Global,,Britannica,https://www.britannica.com/event/Great-Stink,0.85,pollution;city
"A History of Urban Smell Crises, Great Stinks, and Pollution Emergencies",urban-smell-crises-great-stinks-and-pollution-emergencies,"Chronology of a history of urban smell crises, great stinks, and pollution emergencies.",environment,4,1630,year,Documented event 4,"Historically documented milestone associated with a history of urban smell crises, great stinks, and pollution emergencies.",3,Global,,Britannica,https://www.britannica.com/event/Great-Stink,0.85,pollution;city
